"","code","title","timing","scope","severity","score","invasive","sp"
"209","5.3.3","Unintentional effects: (subsistence/small scale) [harvest]","Ongoing","Majority (50-90%)","Slow, Significant Declines",NA,NA,"Acrobatornis fonsecai"
"210","1.1","Housing & urban areas","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Acrocephalus aequinoctialis"
"211","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Unknown","Unknown",NA,"Acrocephalus aequinoctialis"
"212","2.1","Annual & perennial non-timber crops","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Acrocephalus aequinoctialis"
"213","2.1.2","Small-holder farming","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Acrocephalus aequinoctialis"
"214","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Acrocephalus aequinoctialis"
"215","5.1.3","Persecution/control","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Acrocephalus aequinoctialis"
"216","7.1","Fire & fire suppression","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Acrocephalus aequinoctialis"
"217","7.1.1","Increase in fire frequency/intensity","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Acrocephalus aequinoctialis"
"218","8.1","Invasive non-native/alien species/diseases (Felis catus)","Ongoing","Whole (>90%)","Slow, Significant Declines","Medium Impact: 7","Felis catus","Acrocephalus aequinoctialis"
"219","8.1","Invasive non-native/alien species/diseases (Pluchea indica)","Ongoing","Whole (>90%)","Negligible declines","Medium Impact: 6","Pluchea indica","Acrocephalus aequinoctialis"
"220","8.1","Invasive non-native/alien species/diseases (Rattus rattus)","Ongoing","Whole (>90%)","Slow, Significant Declines","Medium Impact: 7","Rattus rattus","Acrocephalus aequinoctialis"
"221","8.1.2","Named species (Felis catus)","Ongoing","Whole (>90%)","Slow, Significant Declines","Medium Impact: 7","Felis catus","Acrocephalus aequinoctialis"
"222","8.1.2","Named species (Pluchea indica)","Ongoing","Whole (>90%)","Negligible declines","Medium Impact: 6","Pluchea indica","Acrocephalus aequinoctialis"
"223","8.1.2","Named species (Rattus rattus)","Ongoing","Whole (>90%)","Slow, Significant Declines","Medium Impact: 7","Rattus rattus","Acrocephalus aequinoctialis"
"224","8.1","Invasive non-native/alien species/diseases","Past, Unlikely to Return","Whole (>90%)","Unknown","Past Impact",NA,"Acrocephalus astrolabii"
"225","8.1.1","Unspecified species","Past, Unlikely to Return","Whole (>90%)","Unknown","Past Impact",NA,"Acrocephalus astrolabii"
"226","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Unknown",NA,NA,"Acrocephalus atyphus"
"227","1.1","Housing & urban areas","Ongoing","Majority (50-90%)","Slow, Significant Declines",NA,NA,"Acrocephalus brevipennis"
"228","1.1","Housing & urban areas","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Acrocephalus brevipennis"
"229","11.2","Droughts","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Acrocephalus brevipennis"
"230","11.2","Droughts","Ongoing","Majority (50-90%)","Slow, Significant Declines",NA,NA,"Acrocephalus brevipennis"
"231","11.4","Storms & flooding","Future","Minority (<50%)","Rapid Declines","Low Impact: 4",NA,"Acrocephalus brevipennis"
"232","11.4","Storms & flooding","Future","Minority (<50%)","Rapid Declines",NA,NA,"Acrocephalus brevipennis"
"233","12.1","Other threat","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Acrocephalus brevipennis"
"234","7.1","Fire & fire suppression","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6",NA,"Acrocephalus brevipennis"
"235","7.1.1","Increase in fire frequency/intensity","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6",NA,"Acrocephalus brevipennis"
"236","8.1","Invasive non-native/alien species/diseases","Future","Minority (<50%)","Slow, Significant Declines","Low Impact: 3",NA,"Acrocephalus brevipennis"
"237","8.1","Invasive non-native/alien species/diseases","Future","Minority (<50%)","Slow, Significant Declines",NA,NA,"Acrocephalus brevipennis"
"238","8.1.1","Unspecified species","Future","Minority (<50%)","Slow, Significant Declines","Low Impact: 3",NA,"Acrocephalus brevipennis"
"239","8.1.1","Unspecified species","Future","Minority (<50%)","Slow, Significant Declines",NA,NA,"Acrocephalus brevipennis"
"240","8.4","Problematic species/disease of unknown origin","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Acrocephalus brevipennis"
"241","8.4.1","Unspecified species","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Acrocephalus brevipennis"
"242","4.1","Roads & railroads","Ongoing","Minority (<50%)","No decline","Low Impact: 4",NA,"Acrocephalus caffer"
"243","5.2","Gathering terrestrial plants","Ongoing","Majority (50-90%)","No decline","Low Impact: 5",NA,"Acrocephalus caffer"
"244","5.2.2","Unintentional effects (species is not the target)","Ongoing","Majority (50-90%)","No decline","Low Impact: 5",NA,"Acrocephalus caffer"
"245","6.1","Recreational activities","Ongoing","Minority (<50%)","No decline","Low Impact: 4",NA,"Acrocephalus caffer"
"246","8.1","Invasive non-native/alien species/diseases (Acridotheres tristis)","Ongoing","Whole (>90%)","No decline","Medium Impact: 6","Acridotheres tristis","Acrocephalus caffer"
"247","8.1","Invasive non-native/alien species/diseases (Felis catus)","Ongoing","Minority (<50%)","No decline","Low Impact: 4","Felis catus","Acrocephalus caffer"
"248","8.1","Invasive non-native/alien species/diseases (Miconia calvescens)","Ongoing","Majority (50-90%)","No decline","Low Impact: 5","Miconia calvescens","Acrocephalus caffer"
"249","8.1","Invasive non-native/alien species/diseases (Pycnonotus cafer)","Ongoing","Minority (<50%)","No decline","Low Impact: 4","Pycnonotus cafer","Acrocephalus caffer"
"250","8.1","Invasive non-native/alien species/diseases (Rattus rattus)","Ongoing","Majority (50-90%)","No decline","Low Impact: 5","Rattus rattus","Acrocephalus caffer"
"251","8.1","Invasive non-native/alien species/diseases (Wasmannia auropunctata)","Ongoing","Minority (<50%)","No decline","Low Impact: 4","Wasmannia auropunctata","Acrocephalus caffer"
"252","8.1.2","Named species (Acridotheres tristis)","Ongoing","Whole (>90%)","No decline","Medium Impact: 6","Acridotheres tristis","Acrocephalus caffer"
"253","8.1.2","Named species (Felis catus)","Ongoing","Minority (<50%)","No decline","Low Impact: 4","Felis catus","Acrocephalus caffer"
"254","8.1.2","Named species (Miconia calvescens)","Ongoing","Majority (50-90%)","No decline","Low Impact: 5","Miconia calvescens","Acrocephalus caffer"
"255","8.1.2","Named species (Pycnonotus cafer)","Ongoing","Minority (<50%)","No decline","Low Impact: 4","Pycnonotus cafer","Acrocephalus caffer"
"256","8.1.2","Named species (Rattus rattus)","Ongoing","Majority (50-90%)","No decline","Low Impact: 5","Rattus rattus","Acrocephalus caffer"
"257","8.1.2","Named species (Wasmannia auropunctata)","Ongoing","Minority (<50%)","No decline","Low Impact: 4","Wasmannia auropunctata","Acrocephalus caffer"
