"","code","title","timing","scope","severity","score","invasive","sp"
"349","1.3","Tourism & recreation areas","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Puffinus yelkouan"
"350","3.3","Renewable energy","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Puffinus yelkouan"
"351","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Puffinus yelkouan"
"352","5.1.1","Intentional use (species is the target)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Puffinus yelkouan"
"353","5.4","Fishing & harvesting aquatic resources","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Puffinus yelkouan"
"354","5.4","Fishing & harvesting aquatic resources","Ongoing","Whole (>90%)","Slow, Significant Declines","Medium Impact: 7",NA,"Puffinus yelkouan"
"355","5.4.3","Unintentional effects: (subsistence/small scale) [harvest]","Ongoing","Whole (>90%)","Slow, Significant Declines","Medium Impact: 7",NA,"Puffinus yelkouan"
"356","5.4.4","Unintentional effects: (large scale) [harvest]","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Puffinus yelkouan"
"357","8.1","Invasive non-native/alien species/diseases (Felis catus)","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6","Felis catus","Puffinus yelkouan"
"358","8.1","Invasive non-native/alien species/diseases (Rattus rattus)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6","Rattus rattus","Puffinus yelkouan"
"359","8.1.2","Named species (Felis catus)","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6","Felis catus","Puffinus yelkouan"
"360","8.1.2","Named species (Rattus rattus)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6","Rattus rattus","Puffinus yelkouan"
"361","8.2","Problematic native species/diseases (Calonectris diomedea)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Calonectris diomedea","Puffinus yelkouan"
"362","8.2.2","Named species (Calonectris diomedea)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Calonectris diomedea","Puffinus yelkouan"
"363","9.2","Industrial & military effluents","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Puffinus yelkouan"
"364","9.2.1","Oil spills","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Puffinus yelkouan"
"365","9.2.3","Type Unknown/Unrecorded","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Puffinus yelkouan"
"366","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Unknown",NA,NA,"Purpureicephalus spurius"
"367","5.1","Hunting & trapping terrestrial animals","Ongoing","Whole (>90%)","Slow, Significant Declines","Medium Impact: 7",NA,"Pycnonotus bimaculatus"
"368","5.1.1","Intentional use (species is the target)","Ongoing","Whole (>90%)","Slow, Significant Declines","Medium Impact: 7",NA,"Pycnonotus bimaculatus"
"369","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Unknown",NA,NA,"Pycnonotus capensis"
"370","1.1","Housing & urban areas","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Pycnonotus penicillatus"
"371","2.1","Annual & perennial non-timber crops","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Pycnonotus penicillatus"
"372","2.1.1","Shifting agriculture","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Pycnonotus penicillatus"
"373","2.1.2","Small-holder farming","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Pycnonotus penicillatus"
"374","5.3","Logging & wood harvesting","Ongoing","Majority (50-90%)","No decline","Low Impact: 5",NA,"Pycnonotus penicillatus"
"375","5.3","Logging & wood harvesting","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Pycnonotus penicillatus"
"376","5.3.3","Unintentional effects: (subsistence/small scale) [harvest]","Ongoing","Majority (50-90%)","No decline","Low Impact: 5",NA,"Pycnonotus penicillatus"
"377","5.3.4","Unintentional effects: (large scale) [harvest]","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Pycnonotus penicillatus"
"378","7.1","Fire & fire suppression","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Pycnonotus penicillatus"
"379","7.1.1","Increase in fire frequency/intensity","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Pycnonotus penicillatus"
"380","5.3","Logging & wood harvesting","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Pycnonotus pseudosimplex"
"381","5.3.3","Unintentional effects: (subsistence/small scale) [harvest]","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Pycnonotus pseudosimplex"
"382","5.3","Logging & wood harvesting","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Pycnonotus simplex"
"383","5.3.3","Unintentional effects: (subsistence/small scale) [harvest]","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Pycnonotus simplex"
"384","5.1","Hunting & trapping terrestrial animals","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Pycnonotus snouckaerti"
"385","5.1.1","Intentional use (species is the target)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Pycnonotus snouckaerti"
"386","1.1","Housing & urban areas","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pycnonotus taivanus"
"387","2.1","Annual & perennial non-timber crops","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Pycnonotus taivanus"
"388","2.1.4","Scale Unknown/Unrecorded","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Pycnonotus taivanus"
"389","8.1","Invasive non-native/alien species/diseases (Pycnonotus sinensis)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6","Pycnonotus sinensis","Pycnonotus taivanus"
"390","8.1.2","Named species (Pycnonotus sinensis)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6","Pycnonotus sinensis","Pycnonotus taivanus"
"391","2.1","Annual & perennial non-timber crops","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pycnonotus tympanistrigus"
"392","2.1.2","Small-holder farming","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pycnonotus tympanistrigus"
"393","2.1.3","Agro-industry farming","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pycnonotus tympanistrigus"
"394","5.3","Logging & wood harvesting","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pycnonotus tympanistrigus"
"395","5.3.3","Unintentional effects: (subsistence/small scale) [harvest]","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pycnonotus tympanistrigus"
"396","5.3.4","Unintentional effects: (large scale) [harvest]","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pycnonotus tympanistrigus"
"397","1.1","Housing & urban areas","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pycnonotus xantholaemus"
"398","2.3","Livestock farming & ranching","Ongoing","Whole (>90%)","Slow, Significant Declines","Medium Impact: 7",NA,"Pycnonotus xantholaemus"
"399","2.3.2","Small-holder grazing, ranching or farming","Ongoing","Whole (>90%)","Slow, Significant Declines","Medium Impact: 7",NA,"Pycnonotus xantholaemus"
"400","3.2","Mining & quarrying","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pycnonotus xantholaemus"
"401","4.1","Roads & railroads","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pycnonotus xantholaemus"
"402","5.3","Logging & wood harvesting","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Pycnonotus xantholaemus"
"403","5.3.3","Unintentional effects: (subsistence/small scale) [harvest]","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Pycnonotus xantholaemus"
"404","6.1","Recreational activities","Ongoing","Unknown","Causing/Could cause fluctuations","Unknown",NA,"Pycnonotus xantholaemus"
"405","7.1","Fire & fire suppression","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pycnonotus xantholaemus"
"406","7.1.3","Trend Unknown/Unrecorded","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pycnonotus xantholaemus"
"407","1.1","Housing & urban areas","Past, Likely to Return","Minority (<50%)","Slow, Significant Declines",NA,NA,"Pycnonotus zeylanicus"
"408","2.1","Annual & perennial non-timber crops","Ongoing","Majority (50-90%)","Slow, Significant Declines",NA,NA,"Pycnonotus zeylanicus"
"409","2.1.4","Scale Unknown/Unrecorded","Ongoing","Majority (50-90%)","Slow, Significant Declines",NA,NA,"Pycnonotus zeylanicus"
"410","2.3","Livestock farming & ranching","Past, Likely to Return","Majority (50-90%)","Slow, Significant Declines",NA,NA,"Pycnonotus zeylanicus"
"411","2.3.4","Scale Unknown/Unrecorded","Past, Likely to Return","Majority (50-90%)","Slow, Significant Declines",NA,NA,"Pycnonotus zeylanicus"
"412","5.1","Hunting & trapping terrestrial animals","Ongoing","Majority (50-90%)","Rapid Declines",NA,NA,"Pycnonotus zeylanicus"
"413","5.1.1","Intentional use (species is the target)","Ongoing","Majority (50-90%)","Rapid Declines",NA,NA,"Pycnonotus zeylanicus"
"414","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Unknown",NA,NA,"Pycnoptilus floccosus"
"415","11.1","Habitat shifting & alteration","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Pygoscelis adeliae"
"416","5.4","Fishing & harvesting aquatic resources","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Pygoscelis adeliae"
"417","5.4.4","Unintentional effects: (large scale) [harvest]","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Pygoscelis adeliae"
"418","6.1","Recreational activities","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Pygoscelis adeliae"
"419","6.3","Work & other activities","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Pygoscelis adeliae"
"420","9.2","Industrial & military effluents","Past, Likely to Return","Minority (<50%)","Slow, Significant Declines","Past Impact",NA,"Pygoscelis adeliae"
"421","9.2.1","Oil spills","Past, Likely to Return","Minority (<50%)","Slow, Significant Declines","Past Impact",NA,"Pygoscelis adeliae"
"422","10.1","Volcanoes","Ongoing","Unknown","Unknown","Unknown",NA,"Pygoscelis antarcticus"
"423","11.1","Habitat shifting & alteration","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6",NA,"Pygoscelis antarcticus"
"424","5.4","Fishing & harvesting aquatic resources","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Pygoscelis antarcticus"
"425","5.4.4","Unintentional effects: (large scale) [harvest]","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Pygoscelis antarcticus"
"426","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","No decline","Low Impact: 4",NA,"Pygoscelis papua"
"427","5.1.1","Intentional use (species is the target)","Ongoing","Minority (<50%)","No decline","Low Impact: 4",NA,"Pygoscelis papua"
"428","5.4","Fishing & harvesting aquatic resources","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pygoscelis papua"
"429","5.4.4","Unintentional effects: (large scale) [harvest]","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pygoscelis papua"
"430","6.1","Recreational activities","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Pygoscelis papua"
"431","8.4","Problematic species/disease of unknown origin","Ongoing","Minority (<50%)","Causing/Could cause fluctuations","Low Impact: 5",NA,"Pygoscelis papua"
"432","8.4.1","Unspecified species","Ongoing","Minority (<50%)","Causing/Could cause fluctuations","Low Impact: 5",NA,"Pygoscelis papua"
"433","9.2","Industrial & military effluents","Future","Minority (<50%)","Slow, Significant Declines","Low Impact: 3",NA,"Pygoscelis papua"
"434","9.2.1","Oil spills","Future","Minority (<50%)","Slow, Significant Declines","Low Impact: 3",NA,"Pygoscelis papua"
"435","1.1","Housing & urban areas","Ongoing","Whole (>90%)","Rapid Declines",NA,NA,"Pyriglena atra"
"436","2.1","Annual & perennial non-timber crops","Ongoing","Whole (>90%)","Rapid Declines",NA,NA,"Pyriglena atra"
"437","2.1.3","Agro-industry farming","Ongoing","Whole (>90%)","Rapid Declines",NA,NA,"Pyriglena atra"
"438","2.3","Livestock farming & ranching","Ongoing","Whole (>90%)","Rapid Declines",NA,NA,"Pyriglena atra"
"439","2.3.3","Agro-industry grazing, ranching or farming","Ongoing","Whole (>90%)","Rapid Declines",NA,NA,"Pyriglena atra"
"440","5.3","Logging & wood harvesting","Ongoing","Whole (>90%)","Rapid Declines",NA,NA,"Pyriglena atra"
"441","5.3.3","Unintentional effects: (subsistence/small scale) [harvest]","Ongoing","Whole (>90%)","Rapid Declines",NA,NA,"Pyriglena atra"
"442","5.3","Logging & wood harvesting","Ongoing","Majority (50-90%)","Slow, Significant Declines",NA,NA,"Pyrilia aurantiocephala"
"443","5.3.4","Unintentional effects: (large scale) [harvest]","Ongoing","Majority (50-90%)","Slow, Significant Declines",NA,NA,"Pyrilia aurantiocephala"
"444","2.1","Annual & perennial non-timber crops","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Pyrilia barrabandi"
"445","2.1.3","Agro-industry farming","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Pyrilia barrabandi"
"446","2.3","Livestock farming & ranching","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Pyrilia barrabandi"
"447","2.3.3","Agro-industry grazing, ranching or farming","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Pyrilia barrabandi"
"448","5.1","Hunting & trapping terrestrial animals","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Pyrilia barrabandi"
"449","5.1.1","Intentional use (species is the target)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Pyrilia barrabandi"
"450","2.1","Annual & perennial non-timber crops","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Pyrilia caica"
"451","2.1.3","Agro-industry farming","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Pyrilia caica"
"452","2.3","Livestock farming & ranching","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Pyrilia caica"
"453","2.3.3","Agro-industry grazing, ranching or farming","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Pyrilia caica"
"454","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pyrilia caica"
"455","5.1.1","Intentional use (species is the target)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pyrilia caica"
"456","1.1","Housing & urban areas","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pyrilia pyrilia"
"457","2.1","Annual & perennial non-timber crops","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pyrilia pyrilia"
"458","2.1.2","Small-holder farming","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pyrilia pyrilia"
"459","2.1.3","Agro-industry farming","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pyrilia pyrilia"
"460","2.3","Livestock farming & ranching","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pyrilia pyrilia"
"461","2.3.3","Agro-industry grazing, ranching or farming","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pyrilia pyrilia"
"462","3.2","Mining & quarrying","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Pyrilia pyrilia"
"463","4.1","Roads & railroads","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Pyrilia pyrilia"
"464","5.1","Hunting & trapping terrestrial animals","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Pyrilia pyrilia"
"465","5.1.1","Intentional use (species is the target)","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Pyrilia pyrilia"
"466","5.3","Logging & wood harvesting","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Pyrilia pyrilia"
"467","5.3.3","Unintentional effects: (subsistence/small scale) [harvest]","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Pyrilia pyrilia"
"468","2.1","Annual & perennial non-timber crops","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Pyrilia vulturina"
"469","2.1.3","Agro-industry farming","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Pyrilia vulturina"
"470","2.3","Livestock farming & ranching","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Pyrilia vulturina"
"471","2.3.3","Agro-industry grazing, ranching or farming","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Pyrilia vulturina"
"472","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Pyrilia vulturina"
"473","5.1.1","Intentional use (species is the target)","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Pyrilia vulturina"
"474","8.1","Invasive non-native/alien species/diseases","Past, Unlikely to Return","Whole (>90%)","Very Rapid Declines","Past Impact",NA,"Pyrocephalus dubius"
"475","8.1.1","Unspecified species","Past, Unlikely to Return","Whole (>90%)","Very Rapid Declines","Past Impact",NA,"Pyrocephalus dubius"
"476","2.1","Annual & perennial non-timber crops","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pyrocephalus nanus"
"477","2.1.4","Scale Unknown/Unrecorded","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pyrocephalus nanus"
"478","8.4","Problematic species/disease of unknown origin","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pyrocephalus nanus"
"479","8.4.1","Unspecified species","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pyrocephalus nanus"
"480","9.3","Agricultural & forestry effluents","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pyrocephalus nanus"
"481","9.3.3","Herbicides and pesticides","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pyrocephalus nanus"
"482","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Unknown","Unknown",NA,"Pyrrholaemus sagittatus"
"483","2.3","Livestock farming & ranching","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pyrrholaemus sagittatus"
"484","2.3.3","Agro-industry grazing, ranching or farming","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pyrrholaemus sagittatus"
"485","5.3","Logging & wood harvesting","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pyrrholaemus sagittatus"
"486","5.3.4","Unintentional effects: (large scale) [harvest]","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pyrrholaemus sagittatus"
"487","7.3","Other ecosystem modifications","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pyrrholaemus sagittatus"
"488","8.1","Invasive non-native/alien species/diseases","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pyrrholaemus sagittatus"
"489","8.1","Invasive non-native/alien species/diseases (Felis catus)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Felis catus","Pyrrholaemus sagittatus"
"490","8.1.1","Unspecified species","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pyrrholaemus sagittatus"
"491","8.1.2","Named species (Felis catus)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Felis catus","Pyrrholaemus sagittatus"
"492","1.1","Housing & urban areas","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Pyrrhulagra nigra"
"493","2.1","Annual & perennial non-timber crops","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Pyrrhulagra nigra"
"494","2.1.4","Scale Unknown/Unrecorded","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Pyrrhulagra nigra"
"495","5.1","Hunting & trapping terrestrial animals","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Pyrrhulagra nigra"
"496","5.1.1","Intentional use (species is the target)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Pyrrhulagra nigra"
"497","1.1","Housing & urban areas","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Pyrrhulagra taylori"
"498","1.3","Tourism & recreation areas","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Pyrrhulagra taylori"
"499","8.1","Invasive non-native/alien species/diseases","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Pyrrhulagra taylori"
"500","8.1.1","Unspecified species","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Pyrrhulagra taylori"
"501","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Unknown",NA,NA,"Pyrrhula leucogenis"
"502","2.1","Annual & perennial non-timber crops","Past, Unlikely to Return","Majority (50-90%)","Slow, Significant Declines","Past Impact",NA,"Pyrrhula murina"
"503","2.1.4","Scale Unknown/Unrecorded","Past, Unlikely to Return","Majority (50-90%)","Slow, Significant Declines","Past Impact",NA,"Pyrrhula murina"
"504","2.2","Wood & pulp plantations","Past, Unlikely to Return","Majority (50-90%)","Slow, Significant Declines","Past Impact",NA,"Pyrrhula murina"
"505","2.2.3","Scale Unknown/Unrecorded","Past, Unlikely to Return","Majority (50-90%)","Slow, Significant Declines","Past Impact",NA,"Pyrrhula murina"
"506","5.1","Hunting & trapping terrestrial animals","Past, Unlikely to Return","Majority (50-90%)","Unknown","Past Impact",NA,"Pyrrhula murina"
"507","5.1.1","Intentional use (species is the target)","Past, Unlikely to Return","Majority (50-90%)","Unknown","Past Impact",NA,"Pyrrhula murina"
"508","8.1","Invasive non-native/alien species/diseases (Clethra arborea)","Ongoing","Whole (>90%)","No decline","Medium Impact: 6","Clethra arborea","Pyrrhula murina"
"509","8.1","Invasive non-native/alien species/diseases (Cryptomeria japonica)","Ongoing","Whole (>90%)","No decline","Medium Impact: 6","Cryptomeria japonica","Pyrrhula murina"
"510","8.1","Invasive non-native/alien species/diseases (Felis catus)","Ongoing","Majority (50-90%)","Unknown","Unknown","Felis catus","Pyrrhula murina"
"511","8.1","Invasive non-native/alien species/diseases (Hedychium gardnerianum)","Ongoing","Whole (>90%)","No decline","Medium Impact: 6","Hedychium gardnerianum","Pyrrhula murina"
"512","8.1","Invasive non-native/alien species/diseases (Pittosporum undulatum)","Ongoing","Whole (>90%)","No decline","Medium Impact: 6","Pittosporum undulatum","Pyrrhula murina"
"513","8.1","Invasive non-native/alien species/diseases (Unspecified MUSTELIDAE)","Ongoing","Majority (50-90%)","Unknown","Unknown","Unspecified MUSTELIDAE","Pyrrhula murina"
"514","8.1","Invasive non-native/alien species/diseases (Unspecified Rattus)","Ongoing","Majority (50-90%)","Unknown","Unknown","Unspecified Rattus","Pyrrhula murina"
"515","8.1.2","Named species (Clethra arborea)","Ongoing","Whole (>90%)","No decline","Medium Impact: 6","Clethra arborea","Pyrrhula murina"
"516","8.1.2","Named species (Cryptomeria japonica)","Ongoing","Whole (>90%)","No decline","Medium Impact: 6","Cryptomeria japonica","Pyrrhula murina"
"517","8.1.2","Named species (Felis catus)","Ongoing","Majority (50-90%)","Unknown","Unknown","Felis catus","Pyrrhula murina"
"518","8.1.2","Named species (Hedychium gardnerianum)","Ongoing","Whole (>90%)","No decline","Medium Impact: 6","Hedychium gardnerianum","Pyrrhula murina"
"519","8.1.2","Named species (Pittosporum undulatum)","Ongoing","Whole (>90%)","No decline","Medium Impact: 6","Pittosporum undulatum","Pyrrhula murina"
"520","8.1.2","Named species (Unspecified MUSTELIDAE)","Ongoing","Majority (50-90%)","Unknown","Unknown","Unspecified MUSTELIDAE","Pyrrhula murina"
"521","8.1.2","Named species (Unspecified Rattus)","Ongoing","Majority (50-90%)","Unknown","Unknown","Unspecified Rattus","Pyrrhula murina"
"522","11.1","Habitat shifting & alteration","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Pyrrhula waterstradti"
"523","7.1","Fire & fire suppression","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pyrrhula waterstradti"
"524","7.1.1","Increase in fire frequency/intensity","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pyrrhula waterstradti"
"525","1.1","Housing & urban areas","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Pyrrhura albipectus"
"526","2.1","Annual & perennial non-timber crops","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pyrrhura albipectus"
"527","2.1.4","Scale Unknown/Unrecorded","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pyrrhura albipectus"
"528","3.2","Mining & quarrying","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Pyrrhura albipectus"
"529","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pyrrhura albipectus"
"530","5.1.1","Intentional use (species is the target)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pyrrhura albipectus"
"531","5.3","Logging & wood harvesting","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pyrrhura albipectus"
"532","5.3.3","Unintentional effects: (subsistence/small scale) [harvest]","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Pyrrhura albipectus"
"533","2.1","Annual & perennial non-timber crops","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Pyrrhura amazonum"
"534","2.1.3","Agro-industry farming","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Pyrrhura amazonum"
"535","2.3","Livestock farming & ranching","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Pyrrhura amazonum"
"536","2.3.3","Agro-industry grazing, ranching or farming","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Pyrrhura amazonum"
"537","2.1","Annual & perennial non-timber crops","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Pyrrhura caeruleiceps"
"538","2.1.3","Agro-industry farming","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Pyrrhura caeruleiceps"
"539","2.3","Livestock farming & ranching","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Pyrrhura caeruleiceps"
"540","2.3.3","Agro-industry grazing, ranching or farming","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Pyrrhura caeruleiceps"
