"","code","title","timing","scope","severity","score","invasive","sp"
"456","5.4.4","Unintentional effects: (large scale) [harvest]","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Thalassarche melanophris"
"457","8.1","Invasive non-native/alien species/diseases (Felis catus)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Felis catus","Thalassarche melanophris"
"458","8.1","Invasive non-native/alien species/diseases (Neovison vison)","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6","Neovison vison","Thalassarche melanophris"
"459","8.1.2","Named species (Felis catus)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Felis catus","Thalassarche melanophris"
"460","8.1.2","Named species (Neovison vison)","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6","Neovison vison","Thalassarche melanophris"
"461","5.4","Fishing & harvesting aquatic resources","Ongoing","Whole (>90%)","Slow, Significant Declines","Medium Impact: 7",NA,"Thalassarche salvini"
"462","5.4.4","Unintentional effects: (large scale) [harvest]","Ongoing","Whole (>90%)","Slow, Significant Declines","Medium Impact: 7",NA,"Thalassarche salvini"
"463","5.4","Fishing & harvesting aquatic resources","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Thalassarche steadi"
"464","5.4.4","Unintentional effects: (large scale) [harvest]","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Thalassarche steadi"
"465","8.1","Invasive non-native/alien species/diseases (Felis catus)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Felis catus","Thalassarche steadi"
"466","8.1","Invasive non-native/alien species/diseases (Sus domesticus)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Sus domesticus","Thalassarche steadi"
"467","8.1.2","Named species (Felis catus)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Felis catus","Thalassarche steadi"
"468","8.1.2","Named species (Sus domesticus)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Sus domesticus","Thalassarche steadi"
"469","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Thalasseus bergii"
"470","5.1.1","Intentional use (species is the target)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Thalasseus bergii"
"471","6.1","Recreational activities","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Thalasseus bergii"
"472","1.1","Housing & urban areas","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Thalasseus bernsteini"
"473","11.4","Storms & flooding","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Thalasseus bernsteini"
"474","1.2","Commercial & industrial areas","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Thalasseus bernsteini"
"475","5.1","Hunting & trapping terrestrial animals","Ongoing","Whole (>90%)","Rapid Declines","High Impact: 8",NA,"Thalasseus bernsteini"
"476","5.1.1","Intentional use (species is the target)","Ongoing","Whole (>90%)","Rapid Declines","High Impact: 8",NA,"Thalasseus bernsteini"
"477","5.4","Fishing & harvesting aquatic resources","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Thalasseus bernsteini"
"478","5.4.3","Unintentional effects: (subsistence/small scale) [harvest]","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Thalasseus bernsteini"
"479","6.1","Recreational activities","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Thalasseus bernsteini"
"480","8.1","Invasive non-native/alien species/diseases (Elaphe carinata)","Ongoing","Majority (50-90%)","Unknown","Unknown","Elaphe carinata","Thalasseus bernsteini"
"481","8.1","Invasive non-native/alien species/diseases (Unspecified Rattus)","Ongoing","Majority (50-90%)","Unknown","Unknown","Unspecified Rattus","Thalasseus bernsteini"
"482","8.1.2","Named species (Elaphe carinata)","Ongoing","Majority (50-90%)","Unknown","Unknown","Elaphe carinata","Thalasseus bernsteini"
"483","8.1.2","Named species (Unspecified Rattus)","Ongoing","Majority (50-90%)","Unknown","Unknown","Unspecified Rattus","Thalasseus bernsteini"
"484","8.2","Problematic native species/diseases (Thalasseus bergii)","Ongoing","Minority (<50%)","Unknown","Unknown","Thalasseus bergii","Thalasseus bernsteini"
"485","8.2.2","Named species (Thalasseus bergii)","Ongoing","Minority (<50%)","Unknown","Unknown","Thalasseus bergii","Thalasseus bernsteini"
"486","9.2","Industrial & military effluents","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Thalasseus bernsteini"
"487","9.2.3","Type Unknown/Unrecorded","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Thalasseus bernsteini"
"488","11.3","Temperature extremes","Ongoing","Majority (50-90%)","Causing/Could cause fluctuations","Medium Impact: 6",NA,"Thalasseus elegans"
"489","5.1","Hunting & trapping terrestrial animals","Past, Unlikely to Return","Majority (50-90%)","Unknown","Past Impact",NA,"Thalasseus elegans"
"490","5.1.1","Intentional use (species is the target)","Past, Unlikely to Return","Majority (50-90%)","Unknown","Past Impact",NA,"Thalasseus elegans"
"491","5.4","Fishing & harvesting aquatic resources","Ongoing","Majority (50-90%)","Causing/Could cause fluctuations","Medium Impact: 6",NA,"Thalasseus elegans"
"492","5.4.4","Unintentional effects: (large scale) [harvest]","Ongoing","Majority (50-90%)","Causing/Could cause fluctuations","Medium Impact: 6",NA,"Thalasseus elegans"
"493","6.1","Recreational activities","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Thalasseus elegans"
"494","8.1","Invasive non-native/alien species/diseases (Unspecified Rattus)","Past, Unlikely to Return","Majority (50-90%)","Rapid Declines","Past Impact","Unspecified Rattus","Thalasseus elegans"
"495","8.1.2","Named species (Unspecified Rattus)","Past, Unlikely to Return","Majority (50-90%)","Rapid Declines","Past Impact","Unspecified Rattus","Thalasseus elegans"
"496","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Thalasseus maximus"
"497","5.1.1","Intentional use (species is the target)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Thalasseus maximus"
"498","6.1","Recreational activities","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Thalasseus maximus"
"499","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Thalasseus sandvicensis"
"500","5.1.1","Intentional use (species is the target)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Thalasseus sandvicensis"
"501","6.1","Recreational activities","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Thalasseus sandvicensis"
"502","2.1","Annual & perennial non-timber crops","Ongoing","Majority (50-90%)","Slow, Significant Declines",NA,NA,"Thalurania ridgwayi"
"503","2.1.4","Scale Unknown/Unrecorded","Ongoing","Majority (50-90%)","Slow, Significant Declines",NA,NA,"Thalurania ridgwayi"
"504","2.1","Annual & perennial non-timber crops","Ongoing","Majority (50-90%)","Slow, Significant Declines",NA,NA,"Thalurania watertonii"
"505","2.1.3","Agro-industry farming","Ongoing","Majority (50-90%)","Slow, Significant Declines",NA,NA,"Thalurania watertonii"
"506","2.3","Livestock farming & ranching","Ongoing","Majority (50-90%)","Slow, Significant Declines",NA,NA,"Thalurania watertonii"
"507","2.3.3","Agro-industry grazing, ranching or farming","Ongoing","Majority (50-90%)","Slow, Significant Declines",NA,NA,"Thalurania watertonii"
"508","4.1","Roads & railroads","Ongoing","Minority (<50%)","Slow, Significant Declines",NA,NA,"Thalurania watertonii"
"509","5.3","Logging & wood harvesting","Ongoing","Majority (50-90%)","Slow, Significant Declines",NA,NA,"Thalurania watertonii"
"510","5.3.4","Unintentional effects: (large scale) [harvest]","Ongoing","Majority (50-90%)","Slow, Significant Declines",NA,NA,"Thalurania watertonii"
"511","2.1","Annual & perennial non-timber crops","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Thamnophilus cryptoleucus"
"512","2.1.3","Agro-industry farming","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Thamnophilus cryptoleucus"
"513","2.3","Livestock farming & ranching","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Thamnophilus cryptoleucus"
"514","2.3.3","Agro-industry grazing, ranching or farming","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Thamnophilus cryptoleucus"
"515","7.2","Dams & water management/use","Future","Majority (50-90%)","Slow, Significant Declines","Low Impact: 4",NA,"Thamnophilus cryptoleucus"
"516","7.2.10","Large dams","Future","Majority (50-90%)","Slow, Significant Declines","Low Impact: 4",NA,"Thamnophilus cryptoleucus"
"517","2.1","Annual & perennial non-timber crops","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6",NA,"Thamnophilus nigrocinereus"
"518","2.1.3","Agro-industry farming","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6",NA,"Thamnophilus nigrocinereus"
"519","2.3","Livestock farming & ranching","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6",NA,"Thamnophilus nigrocinereus"
"520","2.3.3","Agro-industry grazing, ranching or farming","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6",NA,"Thamnophilus nigrocinereus"
"521","3.2","Mining & quarrying","Future","Minority (<50%)","Slow, Significant Declines",NA,NA,"Thamnophilus praecox"
"522","5.3","Logging & wood harvesting","Ongoing","Minority (<50%)","Slow, Significant Declines",NA,NA,"Thamnophilus praecox"
"523","5.3.3","Unintentional effects: (subsistence/small scale) [harvest]","Ongoing","Minority (<50%)","Slow, Significant Declines",NA,NA,"Thamnophilus praecox"
"524","5.3","Logging & wood harvesting","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Thamnophilus shumbae"
"525","5.3.3","Unintentional effects: (subsistence/small scale) [harvest]","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Thamnophilus shumbae"
"526","2.1","Annual & perennial non-timber crops","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Thamnophilus tenuepunctatus"
"527","2.1.3","Agro-industry farming","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Thamnophilus tenuepunctatus"
"528","2.3","Livestock farming & ranching","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Thamnophilus tenuepunctatus"
"529","2.3.3","Agro-industry grazing, ranching or farming","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Thamnophilus tenuepunctatus"
"530","1.1","Housing & urban areas","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6",NA,"Thaumatibis gigantea"
"531","2.1","Annual & perennial non-timber crops","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Thaumatibis gigantea"
"532","2.1.2","Small-holder farming","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Thaumatibis gigantea"
"533","2.1.3","Agro-industry farming","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Thaumatibis gigantea"
"534","2.3","Livestock farming & ranching","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Thaumatibis gigantea"
"535","2.3.2","Small-holder grazing, ranching or farming","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Thaumatibis gigantea"
"536","4.1","Roads & railroads","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Thaumatibis gigantea"
"537","5.1","Hunting & trapping terrestrial animals","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Thaumatibis gigantea"
"538","5.1.1","Intentional use (species is the target)","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Thaumatibis gigantea"
"539","5.2","Gathering terrestrial plants","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Thaumatibis gigantea"
"540","5.2.2","Unintentional effects (species is not the target)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Thaumatibis gigantea"
"541","5.3","Logging & wood harvesting","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Thaumatibis gigantea"
"542","5.3.4","Unintentional effects: (large scale) [harvest]","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Thaumatibis gigantea"
"543","6.3","Work & other activities","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Thaumatibis gigantea"
"544","7.1","Fire & fire suppression","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Thaumatibis gigantea"
"545","7.1.1","Increase in fire frequency/intensity","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Thaumatibis gigantea"
"546","7.2","Dams & water management/use","Future","Minority (<50%)","Rapid Declines","Low Impact: 4",NA,"Thaumatibis gigantea"
"547","7.2.11","Dams (size unknown)","Future","Minority (<50%)","Rapid Declines","Low Impact: 4",NA,"Thaumatibis gigantea"
"548","8.2","Problematic native species/diseases","Ongoing","Majority (50-90%)","Unknown","Unknown",NA,"Thaumatibis gigantea"
"549","8.2.1","Unspecified species","Ongoing","Majority (50-90%)","Unknown","Unknown",NA,"Thaumatibis gigantea"
"550","2.3","Livestock farming & ranching","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Theristicus branickii"
"551","2.3.2","Small-holder grazing, ranching or farming","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Theristicus branickii"
"552","5.1","Hunting & trapping terrestrial animals","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Theristicus branickii"
"553","5.1.1","Intentional use (species is the target)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Theristicus branickii"
"554","1.1","Housing & urban areas","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Thinornis cucullatus"
"555","11.4","Storms & flooding","Ongoing","Minority (<50%)","No decline","Low Impact: 4",NA,"Thinornis cucullatus"
"556","6.1","Recreational activities","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Thinornis cucullatus"
"557","7.3","Other ecosystem modifications","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Thinornis cucullatus"
"558","8.1","Invasive non-native/alien species/diseases (Ammophila arenaria)","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5","Ammophila arenaria","Thinornis cucullatus"
"559","8.1","Invasive non-native/alien species/diseases (Canis familiaris)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Canis familiaris","Thinornis cucullatus"
"560","8.1","Invasive non-native/alien species/diseases (Elymus farctus)","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5","Elymus farctus","Thinornis cucullatus"
"561","8.1","Invasive non-native/alien species/diseases (Euphorbia paralias)","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5","Euphorbia paralias","Thinornis cucullatus"
"562","8.1","Invasive non-native/alien species/diseases (Felis catus)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Felis catus","Thinornis cucullatus"
"563","8.1","Invasive non-native/alien species/diseases (Ovis aries)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Ovis aries","Thinornis cucullatus"
"564","8.1","Invasive non-native/alien species/diseases (Vulpes vulpes)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6","Vulpes vulpes","Thinornis cucullatus"
"565","8.1.2","Named species (Ammophila arenaria)","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5","Ammophila arenaria","Thinornis cucullatus"
"566","8.1.2","Named species (Canis familiaris)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Canis familiaris","Thinornis cucullatus"
"567","8.1.2","Named species (Elymus farctus)","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5","Elymus farctus","Thinornis cucullatus"
"568","8.1.2","Named species (Euphorbia paralias)","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5","Euphorbia paralias","Thinornis cucullatus"
"569","8.1.2","Named species (Felis catus)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Felis catus","Thinornis cucullatus"
"570","8.1.2","Named species (Ovis aries)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Ovis aries","Thinornis cucullatus"
"571","8.1.2","Named species (Vulpes vulpes)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6","Vulpes vulpes","Thinornis cucullatus"
"572","8.2","Problematic native species/diseases","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Thinornis cucullatus"
"573","8.2.1","Unspecified species","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Thinornis cucullatus"
"574","9.2","Industrial & military effluents","Future","Minority (<50%)","Slow, Significant Declines","Low Impact: 3",NA,"Thinornis cucullatus"
"575","9.2","Industrial & military effluents","Ongoing","Majority (50-90%)","Unknown","Unknown",NA,"Thinornis cucullatus"
"576","9.2.1","Oil spills","Future","Minority (<50%)","Slow, Significant Declines","Low Impact: 3",NA,"Thinornis cucullatus"
"577","9.2.3","Type Unknown/Unrecorded","Ongoing","Majority (50-90%)","Unknown","Unknown",NA,"Thinornis cucullatus"
"578","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Unknown","Unknown",NA,"Thinornis novaeseelandiae"
"579","2.3","Livestock farming & ranching","Ongoing","Majority (50-90%)","No decline","Low Impact: 5",NA,"Thinornis novaeseelandiae"
"580","2.3.4","Scale Unknown/Unrecorded","Ongoing","Majority (50-90%)","No decline","Low Impact: 5",NA,"Thinornis novaeseelandiae"
"581","6.1","Recreational activities","Ongoing","Minority (<50%)","Causing/Could cause fluctuations","Low Impact: 5",NA,"Thinornis novaeseelandiae"
"582","8.1","Invasive non-native/alien species/diseases (Felis catus)","Past, Likely to Return","Majority (50-90%)","No decline","Past Impact","Felis catus","Thinornis novaeseelandiae"
"583","8.1","Invasive non-native/alien species/diseases (Rattus norvegicus)","Past, Likely to Return","Majority (50-90%)","No decline","Past Impact","Rattus norvegicus","Thinornis novaeseelandiae"
"584","8.1.2","Named species (Felis catus)","Past, Likely to Return","Majority (50-90%)","No decline","Past Impact","Felis catus","Thinornis novaeseelandiae"
"585","8.1.2","Named species (Rattus norvegicus)","Past, Likely to Return","Majority (50-90%)","No decline","Past Impact","Rattus norvegicus","Thinornis novaeseelandiae"
"586","8.2","Problematic native species/diseases","Ongoing","Majority (50-90%)","No decline","Low Impact: 5",NA,"Thinornis novaeseelandiae"
"587","8.2","Problematic native species/diseases (Catharacta skua)","Ongoing","Majority (50-90%)","No decline","Low Impact: 5","Catharacta skua","Thinornis novaeseelandiae"
"588","8.2.1","Unspecified species","Ongoing","Majority (50-90%)","No decline","Low Impact: 5",NA,"Thinornis novaeseelandiae"
"589","8.2.2","Named species (Catharacta skua)","Ongoing","Majority (50-90%)","No decline","Low Impact: 5","Catharacta skua","Thinornis novaeseelandiae"
"590","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Threskiornis aethiopicus"
"591","5.1.1","Intentional use (species is the target)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Threskiornis aethiopicus"
"592","6.3","Work & other activities","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Threskiornis aethiopicus"
"593","8.1","Invasive non-native/alien species/diseases (Clostridium botulinum)","Future","Minority (<50%)","Rapid Declines","Low Impact: 4","Clostridium botulinum","Threskiornis aethiopicus"
"594","8.1.2","Named species (Clostridium botulinum)","Future","Minority (<50%)","Rapid Declines","Low Impact: 4","Clostridium botulinum","Threskiornis aethiopicus"
"595","2.1","Annual & perennial non-timber crops","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Threskiornis bernieri"
"596","2.1.1","Shifting agriculture","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Threskiornis bernieri"
"597","5.1","Hunting & trapping terrestrial animals","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Threskiornis bernieri"
"598","5.1.1","Intentional use (species is the target)","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Threskiornis bernieri"
"599","5.3","Logging & wood harvesting","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Threskiornis bernieri"
"600","5.3.3","Unintentional effects: (subsistence/small scale) [harvest]","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Threskiornis bernieri"
"601","9.3","Agricultural & forestry effluents","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Threskiornis bernieri"
"602","9.3.2","Soil erosion, sedimentation","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Threskiornis bernieri"
"603","2.1","Annual & perennial non-timber crops","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Threskiornis melanocephalus"
"604","2.1.2","Small-holder farming","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Threskiornis melanocephalus"
"605","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Threskiornis melanocephalus"
"606","5.1.1","Intentional use (species is the target)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Threskiornis melanocephalus"
"607","6.3","Work & other activities","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Threskiornis melanocephalus"
"608","7.2","Dams & water management/use","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Threskiornis melanocephalus"
"609","7.2.5","Abstraction of ground water (domestic use)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Threskiornis melanocephalus"
"610","9.3","Agricultural & forestry effluents","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Threskiornis melanocephalus"
"611","9.3.4","Type Unknown/Unrecorded","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Threskiornis melanocephalus"
"612","5.1","Hunting & trapping terrestrial animals","Past, Unlikely to Return","Whole (>90%)","Rapid Declines","Past Impact",NA,"Threskiornis solitarius"
"613","5.1.1","Intentional use (species is the target)","Past, Unlikely to Return","Whole (>90%)","Rapid Declines","Past Impact",NA,"Threskiornis solitarius"
"614","2.1","Annual & perennial non-timber crops","Ongoing","Unknown","Unknown","Unknown",NA,"Thripophaga amacurensis"
"615","2.1.1","Shifting agriculture","Ongoing","Unknown","Unknown","Unknown",NA,"Thripophaga amacurensis"
"616","3.1","Oil & gas drilling","Ongoing","Unknown","Unknown","Unknown",NA,"Thripophaga amacurensis"
"617","5.3","Logging & wood harvesting","Unknown","Unknown","Unknown","Unknown",NA,"Thripophaga amacurensis"
"618","5.3.4","Unintentional effects: (large scale) [harvest]","Unknown","Unknown","Unknown","Unknown",NA,"Thripophaga amacurensis"
"619","2.1","Annual & perennial non-timber crops","Ongoing","Unknown","Negligible declines","Unknown",NA,"Thripophaga cherriei"
"620","2.1.1","Shifting agriculture","Ongoing","Unknown","Negligible declines","Unknown",NA,"Thripophaga cherriei"
"621","1.1","Housing & urban areas","Ongoing","Majority (50-90%)","Rapid Declines",NA,NA,"Thripophaga macroura"
"622","2.1","Annual & perennial non-timber crops","Ongoing","Majority (50-90%)","Rapid Declines",NA,NA,"Thripophaga macroura"
"623","2.1","Annual & perennial non-timber crops","Ongoing","Minority (<50%)","Slow, Significant Declines",NA,NA,"Thripophaga macroura"
"624","2.1.2","Small-holder farming","Ongoing","Minority (<50%)","Slow, Significant Declines",NA,NA,"Thripophaga macroura"
"625","2.1.3","Agro-industry farming","Ongoing","Majority (50-90%)","Rapid Declines",NA,NA,"Thripophaga macroura"
"626","5.3","Logging & wood harvesting","Ongoing","Minority (<50%)","Slow, Significant Declines",NA,NA,"Thripophaga macroura"
"627","5.3.3","Unintentional effects: (subsistence/small scale) [harvest]","Ongoing","Minority (<50%)","Slow, Significant Declines",NA,NA,"Thripophaga macroura"
"628","2.1","Annual & perennial non-timber crops","Ongoing","Whole (>90%)","Slow, Significant Declines","Medium Impact: 7",NA,"Thryophilus nicefori"
"629","2.1.3","Agro-industry farming","Ongoing","Whole (>90%)","Slow, Significant Declines","Medium Impact: 7",NA,"Thryophilus nicefori"
"630","2.1.4","Scale Unknown/Unrecorded","Ongoing","Whole (>90%)","Slow, Significant Declines","Medium Impact: 7",NA,"Thryophilus nicefori"
"631","2.3","Livestock farming & ranching","Ongoing","Whole (>90%)","Slow, Significant Declines","Medium Impact: 7",NA,"Thryophilus nicefori"
"632","2.3.2","Small-holder grazing, ranching or farming","Ongoing","Whole (>90%)","Slow, Significant Declines","Medium Impact: 7",NA,"Thryophilus nicefori"
"633","2.3.3","Agro-industry grazing, ranching or farming","Ongoing","Whole (>90%)","Slow, Significant Declines","Medium Impact: 7",NA,"Thryophilus nicefori"
"634","5.3","Logging & wood harvesting","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Thryophilus nicefori"
"635","5.3.3","Unintentional effects: (subsistence/small scale) [harvest]","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Thryophilus nicefori"
"636","7.1","Fire & fire suppression","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Thryophilus nicefori"
"637","7.1.1","Increase in fire frequency/intensity","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Thryophilus nicefori"
"638","7.2","Dams & water management/use","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Thryophilus nicefori"
"639","7.2.4","Abstraction of surface water (unknown use)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Thryophilus nicefori"
"640","1.1","Housing & urban areas","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Thryophilus sernai"
"641","2.1","Annual & perennial non-timber crops","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Thryophilus sernai"
"642","2.1.4","Scale Unknown/Unrecorded","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Thryophilus sernai"
"643","2.2","Wood & pulp plantations","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Thryophilus sernai"
"644","2.2.3","Scale Unknown/Unrecorded","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Thryophilus sernai"
"645","3.2","Mining & quarrying","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Thryophilus sernai"
"646","4.1","Roads & railroads","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Thryophilus sernai"
"647","7.2","Dams & water management/use","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Thryophilus sernai"
"648","7.2.10","Large dams","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Thryophilus sernai"
"649","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Unknown",NA,NA,"Thryorchilus browni"
"650","2.1","Annual & perennial non-timber crops","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Tinamus guttatus"
