"","code","title","timing","scope","severity","score","invasive","sp"
"420","8.1","Invasive non-native/alien species/diseases (Unspecified POACEAE)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Unspecified POACEAE","Calidris alpina"
"421","8.1.2","Named species (Unspecified POACEAE)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Unspecified POACEAE","Calidris alpina"
"422","8.5","Viral/prion-induced diseases","Past, Unlikely to Return","Majority (50-90%)","Slow, Significant Declines","Past Impact",NA,"Calidris alpina"
"423","8.5.2","Named species","Past, Unlikely to Return","Majority (50-90%)","Slow, Significant Declines","Past Impact",NA,"Calidris alpina"
"424","9.2","Industrial & military effluents","Past, Likely to Return","Minority (<50%)","Slow, Significant Declines","Past Impact",NA,"Calidris alpina"
"425","9.2.1","Oil spills","Past, Likely to Return","Minority (<50%)","Slow, Significant Declines","Past Impact",NA,"Calidris alpina"
"426","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Unknown",NA,NA,"Calidris ptilocnemis"
"427","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Unknown",NA,NA,"Calidris maritima"
"428","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Unknown",NA,NA,"Calidris bairdii"
"429","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Unknown",NA,NA,"Calidris minutilla"
"430","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Unknown",NA,NA,"Calidris fuscicollis"
"431","11.1","Habitat shifting & alteration","Ongoing","Majority (50-90%)","Unknown","Unknown",NA,"Calidris subruficollis"
"432","11.4","Storms & flooding","Future","Minority (<50%)","Unknown","Unknown",NA,"Calidris subruficollis"
"433","11.5","Other impacts","Future","Whole (>90%)","Unknown","Unknown",NA,"Calidris subruficollis"
"434","1.2","Commercial & industrial areas","Ongoing",NA,NA,"Low Impact: 3",NA,"Calidris subruficollis"
"435","1.3","Tourism & recreation areas","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Calidris subruficollis"
"436","2.1","Annual & perennial non-timber crops","Ongoing","Majority (50-90%)","Unknown","Unknown",NA,"Calidris subruficollis"
"437","2.1","Annual & perennial non-timber crops","Ongoing","Unknown","Unknown","Unknown",NA,"Calidris subruficollis"
"438","2.1.1","Shifting agriculture","Ongoing","Unknown","Unknown","Unknown",NA,"Calidris subruficollis"
"439","2.1.3","Agro-industry farming","Ongoing","Majority (50-90%)","Unknown","Unknown",NA,"Calidris subruficollis"
"440","2.2","Wood & pulp plantations","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Calidris subruficollis"
"441","2.2.2","Agro-industry plantations","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Calidris subruficollis"
"442","3.1","Oil & gas drilling","Ongoing","Unknown",NA,"Unknown",NA,"Calidris subruficollis"
"443","3.2","Mining & quarrying","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Calidris subruficollis"
"444","3.3","Renewable energy","Ongoing","Unknown","Unknown","Unknown",NA,"Calidris subruficollis"
"445","5.1","Hunting & trapping terrestrial animals","Past, Unlikely to Return","Whole (>90%)","Very Rapid Declines","Past Impact",NA,"Calidris subruficollis"
"446","5.1.1","Intentional use (species is the target)","Past, Unlikely to Return","Whole (>90%)","Very Rapid Declines","Past Impact",NA,"Calidris subruficollis"
"447","9.3","Agricultural & forestry effluents","Ongoing","Majority (50-90%)","Unknown","Unknown",NA,"Calidris subruficollis"
"448","9.3.3","Herbicides and pesticides","Ongoing","Majority (50-90%)","Unknown","Unknown",NA,"Calidris subruficollis"
"449","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Unknown",NA,NA,"Calidris melanotos"
"450","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Unknown","Unknown",NA,"Calidris pusilla"
"451","11.4","Storms & flooding","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Calidris pusilla"
"452","3.1","Oil & gas drilling","Future","Minority (<50%)","Slow, Significant Declines","Low Impact: 3",NA,"Calidris pusilla"
"453","3.2","Mining & quarrying","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Calidris pusilla"
"454","5.1","Hunting & trapping terrestrial animals","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Calidris pusilla"
"455","5.1.1","Intentional use (species is the target)","Ongoing","Majority (50-90%)","Rapid Declines","Medium Impact: 7",NA,"Calidris pusilla"
"456","5.4","Fishing & harvesting aquatic resources","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Calidris pusilla"
"457","5.4.4","Unintentional effects: (large scale) [harvest]","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Calidris pusilla"
"458","8.2","Problematic native species/diseases","Ongoing","Unknown","Unknown","Unknown",NA,"Calidris pusilla"
"459","9.3","Agricultural & forestry effluents","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Calidris pusilla"
"460","9.3.3","Herbicides and pesticides","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Calidris pusilla"
"461","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Unknown",NA,NA,"Calidris mauri"
"462","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Unknown",NA,NA,"Limnodromus scolopaceus"
"463","1.1","Housing & urban areas","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Gallinago delicata"
"464","1.2","Commercial & industrial areas","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Gallinago delicata"
"465","2.1","Annual & perennial non-timber crops","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Gallinago delicata"
"466","2.1.3","Agro-industry farming","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Gallinago delicata"
"467","3.2","Mining & quarrying","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Gallinago delicata"
"468","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Unknown",NA,NA,"Tringa incana"
"469","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Unknown",NA,NA,"Tringa flavipes"
"470","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Unknown","Unknown",NA,"Phalaropus lobatus"
"471","11.3","Temperature extremes","Ongoing","Majority (50-90%)","Causing/Could cause fluctuations","Medium Impact: 6",NA,"Phalaropus lobatus"
"472","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Unknown","Unknown",NA,"Phalaropus fulicarius"
"473","11.1","Habitat shifting & alteration","Future","Majority (50-90%)","Unknown","Unknown",NA,"Catharacta skua"
"474","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Catharacta skua"
"475","5.1.3","Persecution/control","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Catharacta skua"
"476","5.4","Fishing & harvesting aquatic resources","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Catharacta skua"
"477","5.4.3","Unintentional effects: (subsistence/small scale) [harvest]","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Catharacta skua"
"478","11.5","Other impacts","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Stercorarius pomarinus"
"479","11.1","Habitat shifting & alteration","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Stercorarius parasiticus"
"480","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Stercorarius parasiticus"
"481","5.1.3","Persecution/control","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Stercorarius parasiticus"
"482","11.5","Other impacts","Future","Majority (50-90%)","Unknown","Unknown",NA,"Stercorarius longicaudus"
"483","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Unknown","Unknown",NA,"Alle alle"
"484","11.3","Temperature extremes","Future","Whole (>90%)","Unknown","Unknown",NA,"Alle alle"
"485","3.1","Oil & gas drilling","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Alle alle"
"486","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Alle alle"
"487","5.1.1","Intentional use (species is the target)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Alle alle"
"488","5.4","Fishing & harvesting aquatic resources","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Alle alle"
"489","5.4.4","Unintentional effects: (large scale) [harvest]","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Alle alle"
"490","9.2","Industrial & military effluents","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Alle alle"
"491","9.2.1","Oil spills","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Alle alle"
"492","11.3","Temperature extremes","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Uria aalge"
"493","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Uria aalge"
"494","5.1.1","Intentional use (species is the target)","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Uria aalge"
"495","5.4","Fishing & harvesting aquatic resources","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Uria aalge"
"496","5.4.4","Unintentional effects: (large scale) [harvest]","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Uria aalge"
"497","9.2","Industrial & military effluents","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Uria aalge"
"498","9.2.1","Oil spills","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Uria aalge"
"499","11.1","Habitat shifting & alteration","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Uria lomvia"
"500","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Uria lomvia"
"501","5.1.1","Intentional use (species is the target)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Uria lomvia"
"502","5.4","Fishing & harvesting aquatic resources","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Uria lomvia"
"503","5.4.4","Unintentional effects: (large scale) [harvest]","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Uria lomvia"
"504","11.3","Temperature extremes","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Alca torda"
"505","11.4","Storms & flooding","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Alca torda"
"506","3.2","Mining & quarrying","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Alca torda"
"507","3.3","Renewable energy","Ongoing","Minority (<50%)","Causing/Could cause fluctuations","Low Impact: 5",NA,"Alca torda"
"508","5.1","Hunting & trapping terrestrial animals","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Alca torda"
"509","5.1.1","Intentional use (species is the target)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Alca torda"
"510","5.4","Fishing & harvesting aquatic resources","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Alca torda"
"511","5.4.4","Unintentional effects: (large scale) [harvest]","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Alca torda"
"512","8.1","Invasive non-native/alien species/diseases (Neovison vison)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Neovison vison","Alca torda"
"513","8.1","Invasive non-native/alien species/diseases (Unspecified Rattus)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Unspecified Rattus","Alca torda"
"514","8.1.2","Named species (Neovison vison)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Neovison vison","Alca torda"
"515","8.1.2","Named species (Unspecified Rattus)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Unspecified Rattus","Alca torda"
"516","9.2","Industrial & military effluents","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Alca torda"
"517","9.2","Industrial & military effluents","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Alca torda"
"518","9.2.1","Oil spills","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Alca torda"
"519","9.2.3","Type Unknown/Unrecorded","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Alca torda"
"520","5.4","Fishing & harvesting aquatic resources","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Cepphus grylle"
"521","5.4.4","Unintentional effects: (large scale) [harvest]","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Cepphus grylle"
"522","8.1","Invasive non-native/alien species/diseases (Neovison vison)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Neovison vison","Cepphus grylle"
"523","8.1","Invasive non-native/alien species/diseases (Unspecified Rattus)","Ongoing","Minority (<50%)","Unknown","Unknown","Unspecified Rattus","Cepphus grylle"
"524","8.1.2","Named species (Neovison vison)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Neovison vison","Cepphus grylle"
"525","8.1.2","Named species (Unspecified Rattus)","Ongoing","Minority (<50%)","Unknown","Unknown","Unspecified Rattus","Cepphus grylle"
"526","9.2","Industrial & military effluents","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Cepphus grylle"
"527","9.2","Industrial & military effluents","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6",NA,"Cepphus grylle"
"528","9.2.1","Oil spills","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6",NA,"Cepphus grylle"
"529","9.2.3","Type Unknown/Unrecorded","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Cepphus grylle"
"530","9.3","Agricultural & forestry effluents","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Cepphus grylle"
"531","9.3.3","Herbicides and pesticides","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Cepphus grylle"
"532","11.3","Temperature extremes","Ongoing","Minority (<50%)","Causing/Could cause fluctuations","Low Impact: 5",NA,"Cepphus columba"
"533","5.4","Fishing & harvesting aquatic resources","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Cepphus columba"
"534","5.4.4","Unintentional effects: (large scale) [harvest]","Ongoing","Minority (<50%)","Unknown","Unknown",NA,"Cepphus columba"
"535","8.1","Invasive non-native/alien species/diseases (Vulpes vulpes)","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6","Vulpes vulpes","Cepphus columba"
"536","8.1.2","Named species (Vulpes vulpes)","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6","Vulpes vulpes","Cepphus columba"
"537","9.2","Industrial & military effluents","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Cepphus columba"
"538","9.2.1","Oil spills","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Cepphus columba"
"539","11.1","Habitat shifting & alteration","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Brachyramphus marmoratus"
"540","5.3","Logging & wood harvesting","Ongoing","Majority (50-90%)","Very Rapid Declines","High Impact: 8",NA,"Brachyramphus marmoratus"
"541","5.3.4","Unintentional effects: (large scale) [harvest]","Ongoing","Majority (50-90%)","Very Rapid Declines","High Impact: 8",NA,"Brachyramphus marmoratus"
"542","5.4","Fishing & harvesting aquatic resources","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Brachyramphus marmoratus"
"543","5.4.4","Unintentional effects: (large scale) [harvest]","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Brachyramphus marmoratus"
"544","6.1","Recreational activities","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Brachyramphus marmoratus"
"545","6.3","Work & other activities","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Brachyramphus marmoratus"
"546","8.2","Problematic native species/diseases","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Brachyramphus marmoratus"
"547","9.2","Industrial & military effluents","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Brachyramphus marmoratus"
"548","9.2.1","Oil spills","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Brachyramphus marmoratus"
"549","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Slow, Significant Declines","Low Impact: 5",NA,"Synthliboramphus scrippsi"
"550","5.4","Fishing & harvesting aquatic resources","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Synthliboramphus scrippsi"
"551","5.4.4","Unintentional effects: (large scale) [harvest]","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Synthliboramphus scrippsi"
"552","6.3","Work & other activities","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Synthliboramphus scrippsi"
"553","8.1","Invasive non-native/alien species/diseases (Felis catus)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6","Felis catus","Synthliboramphus scrippsi"
"554","8.1","Invasive non-native/alien species/diseases (Rattus rattus)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6","Rattus rattus","Synthliboramphus scrippsi"
"555","8.1.2","Named species (Felis catus)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6","Felis catus","Synthliboramphus scrippsi"
"556","8.1.2","Named species (Rattus rattus)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6","Rattus rattus","Synthliboramphus scrippsi"
"557","8.2","Problematic native species/diseases (Peromyscus maniculatus)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Peromyscus maniculatus","Synthliboramphus scrippsi"
"558","8.2","Problematic native species/diseases (Tyto alba)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6","Tyto alba","Synthliboramphus scrippsi"
"559","8.2.2","Named species (Peromyscus maniculatus)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Peromyscus maniculatus","Synthliboramphus scrippsi"
"560","8.2.2","Named species (Tyto alba)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6","Tyto alba","Synthliboramphus scrippsi"
"561","9.2","Industrial & military effluents","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Synthliboramphus scrippsi"
"562","9.2","Industrial & military effluents","Past, Unlikely to Return","Unknown","Unknown","Past Impact",NA,"Synthliboramphus scrippsi"
"563","9.2.1","Oil spills","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Synthliboramphus scrippsi"
"564","9.2.3","Type Unknown/Unrecorded","Past, Unlikely to Return","Unknown","Unknown","Past Impact",NA,"Synthliboramphus scrippsi"
"565","9.6","Excess energy","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Synthliboramphus scrippsi"
"566","9.6.1","Light pollution","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Synthliboramphus scrippsi"
"567","11.3","Temperature extremes","Ongoing","Majority (50-90%)","Causing/Could cause fluctuations","Medium Impact: 6",NA,"Synthliboramphus antiquus"
"568","8.1","Invasive non-native/alien species/diseases (Procyon lotor)","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6","Procyon lotor","Synthliboramphus antiquus"
"569","8.1","Invasive non-native/alien species/diseases (Unspecified Rattus)","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6","Unspecified Rattus","Synthliboramphus antiquus"
"570","8.1.2","Named species (Procyon lotor)","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6","Procyon lotor","Synthliboramphus antiquus"
"571","8.1.2","Named species (Unspecified Rattus)","Ongoing","Minority (<50%)","Rapid Declines","Medium Impact: 6","Unspecified Rattus","Synthliboramphus antiquus"
"572","11.3","Temperature extremes","Ongoing","Majority (50-90%)","Causing/Could cause fluctuations","Medium Impact: 6",NA,"Ptychoramphus aleuticus"
"573","5.4","Fishing & harvesting aquatic resources","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Ptychoramphus aleuticus"
"574","5.4.4","Unintentional effects: (large scale) [harvest]","Ongoing","Majority (50-90%)","Negligible declines","Low Impact: 5",NA,"Ptychoramphus aleuticus"
"575","6.1","Recreational activities","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Ptychoramphus aleuticus"
"576","8.1","Invasive non-native/alien species/diseases (Capra hircus)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6","Capra hircus","Ptychoramphus aleuticus"
"577","8.1","Invasive non-native/alien species/diseases (Felis catus)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6","Felis catus","Ptychoramphus aleuticus"
"578","8.1","Invasive non-native/alien species/diseases (Oryctolagus cuniculus)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Oryctolagus cuniculus","Ptychoramphus aleuticus"
"579","8.1","Invasive non-native/alien species/diseases (Procyon lotor)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Procyon lotor","Ptychoramphus aleuticus"
"580","8.1","Invasive non-native/alien species/diseases (Rattus norvegicus)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6","Rattus norvegicus","Ptychoramphus aleuticus"
"581","8.1","Invasive non-native/alien species/diseases (Rattus rattus)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6","Rattus rattus","Ptychoramphus aleuticus"
"582","8.1","Invasive non-native/alien species/diseases (Vulpes vulpes)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Vulpes vulpes","Ptychoramphus aleuticus"
"583","8.1.2","Named species (Capra hircus)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6","Capra hircus","Ptychoramphus aleuticus"
"584","8.1.2","Named species (Felis catus)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6","Felis catus","Ptychoramphus aleuticus"
"585","8.1.2","Named species (Oryctolagus cuniculus)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Oryctolagus cuniculus","Ptychoramphus aleuticus"
"586","8.1.2","Named species (Procyon lotor)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Procyon lotor","Ptychoramphus aleuticus"
"587","8.1.2","Named species (Rattus norvegicus)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6","Rattus norvegicus","Ptychoramphus aleuticus"
"588","8.1.2","Named species (Rattus rattus)","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6","Rattus rattus","Ptychoramphus aleuticus"
"589","8.1.2","Named species (Vulpes vulpes)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Vulpes vulpes","Ptychoramphus aleuticus"
"590","8.2","Problematic native species/diseases (Falco peregrinus)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Falco peregrinus","Ptychoramphus aleuticus"
"591","8.2","Problematic native species/diseases (Haliaeetus leucocephalus)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Haliaeetus leucocephalus","Ptychoramphus aleuticus"
"592","8.2","Problematic native species/diseases (Larus occidentalis)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Larus occidentalis","Ptychoramphus aleuticus"
"593","8.2.2","Named species (Falco peregrinus)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Falco peregrinus","Ptychoramphus aleuticus"
"594","8.2.2","Named species (Haliaeetus leucocephalus)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Haliaeetus leucocephalus","Ptychoramphus aleuticus"
"595","8.2.2","Named species (Larus occidentalis)","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5","Larus occidentalis","Ptychoramphus aleuticus"
"596","9.2","Industrial & military effluents","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Ptychoramphus aleuticus"
"597","9.2.1","Oil spills","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Ptychoramphus aleuticus"
"598","9.6","Excess energy","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Ptychoramphus aleuticus"
"599","9.6.1","Light pollution","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Ptychoramphus aleuticus"
"600","11.1","Habitat shifting & alteration","Future","Whole (>90%)","Unknown","Unknown",NA,"Aethia psittacula"
"601","11.3","Temperature extremes","Ongoing","Majority (50-90%)","Causing/Could cause fluctuations","Medium Impact: 6",NA,"Aethia psittacula"
"602","5.4","Fishing & harvesting aquatic resources","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Aethia psittacula"
"603","5.4","Fishing & harvesting aquatic resources","Past, Unlikely to Return","Minority (<50%)","Rapid Declines","Past Impact",NA,"Aethia psittacula"
"604","5.4.1","Intentional use: (subsistence/small scale) [harvest]","Past, Unlikely to Return","Minority (<50%)","Rapid Declines","Past Impact",NA,"Aethia psittacula"
"605","5.4.4","Unintentional effects: (large scale) [harvest]","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4",NA,"Aethia psittacula"
"606","8.1","Invasive non-native/alien species/diseases (Rattus rattus)","Ongoing","Minority (<50%)","Unknown","Unknown","Rattus rattus","Aethia psittacula"
"607","8.1","Invasive non-native/alien species/diseases (Vulpes lagopus)","Ongoing","Minority (<50%)","No decline","Low Impact: 4","Vulpes lagopus","Aethia psittacula"
"608","8.1","Invasive non-native/alien species/diseases (Vulpes vulpes)","Ongoing","Minority (<50%)","Unknown","Unknown","Vulpes vulpes","Aethia psittacula"
"609","8.1.2","Named species (Rattus rattus)","Ongoing","Minority (<50%)","Unknown","Unknown","Rattus rattus","Aethia psittacula"
"610","8.1.2","Named species (Vulpes lagopus)","Ongoing","Minority (<50%)","No decline","Low Impact: 4","Vulpes lagopus","Aethia psittacula"
"611","8.1.2","Named species (Vulpes vulpes)","Ongoing","Minority (<50%)","Unknown","Unknown","Vulpes vulpes","Aethia psittacula"
"612","9.2","Industrial & military effluents","Past, Likely to Return","Minority (<50%)","Unknown","Past Impact",NA,"Aethia psittacula"
"613","9.2.1","Oil spills","Past, Likely to Return","Minority (<50%)","Unknown","Past Impact",NA,"Aethia psittacula"
"614","9.4","Garbage & solid waste","Ongoing","Minority (<50%)","No decline","Low Impact: 4",NA,"Aethia psittacula"
"615","11.1","Habitat shifting & alteration","Ongoing","Majority (50-90%)","Slow, Significant Declines","Medium Impact: 6",NA,"Cerorhinca monocerata"
"616","5.4","Fishing & harvesting aquatic resources","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Cerorhinca monocerata"
"617","5.4.4","Unintentional effects: (large scale) [harvest]","Ongoing","Minority (<50%)","Slow, Significant Declines","Low Impact: 5",NA,"Cerorhinca monocerata"
"618","8.1","Invasive non-native/alien species/diseases (Procyon lotor)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Procyon lotor","Cerorhinca monocerata"
"619","8.1","Invasive non-native/alien species/diseases (Unspecified Rattus)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Unspecified Rattus","Cerorhinca monocerata"
"620","8.1","Invasive non-native/alien species/diseases (Vulpes lagopus)","Ongoing","Minority (<50%)","Negligible declines","Low Impact: 4","Vulpes lagopus","Cerorhinca monocerata"
