"","count","result.taxonid","result.scientific_name","result.subspecies","result.rank","result.subpopulation","result.category"
"9757",11162,22712157,"Stelgidopteryx ridgwayi",NA,NA,NA,"LC"
"9758",11162,22712162,"Stelgidopteryx ruficollis",NA,NA,NA,"LC"
"9759",11162,22712152,"Stelgidopteryx serripennis",NA,NA,NA,"LC"
"9760",11162,22714939,"Stenostira scita",NA,NA,NA,"LC"
"9761",11162,22696201,"Stephanoaetus coronatus",NA,NA,NA,"NT"
"9762",11162,22722656,"Stephanophorus diadematus",NA,NA,NA,"LC"
"9763",11162,22725751,"Stephanoxis lalandi",NA,NA,NA,"LC"
"9764",11162,22725761,"Stephanoxis loddigesii",NA,NA,NA,"LC"
"9765",11162,22694251,"Stercorarius longicaudus",NA,NA,NA,"LC"
"9766",11162,22694245,"Stercorarius parasiticus",NA,NA,NA,"LC"
"9767",11162,22694240,"Stercorarius pomarinus",NA,NA,NA,"LC"
"9768",11162,22694711,"Sterna acuticauda",NA,NA,NA,"EN"
"9769",11162,22694537,"Sterna aurantia",NA,NA,NA,"VU"
"9770",11162,22694601,"Sterna dougallii",NA,NA,NA,"LC"
"9771",11162,22694646,"Sterna forsteri",NA,NA,NA,"LC"
"9772",11162,22694618,"Sterna hirundinacea",NA,NA,NA,"LC"
"9773",11162,22694623,"Sterna hirundo",NA,NA,NA,"LC"
"9774",11162,22694629,"Sterna paradisaea",NA,NA,NA,"LC"
"9775",11162,22694705,"Sterna repressa",NA,NA,NA,"LC"
"9776",11162,22694607,"Sterna striata",NA,NA,NA,"NT"
"9777",11162,22694612,"Sterna sumatrana",NA,NA,NA,"LC"
"9778",11162,22694651,"Sterna trudeaui",NA,NA,NA,"LC"
"9779",11162,22694641,"Sterna virgata",NA,NA,NA,"NT"
"9780",11162,22694635,"Sterna vittata",NA,NA,NA,"LC"
"9781",11162,22687753,"Sternoclyta cyanopectus",NA,NA,NA,"LC"
"9782",11162,22694656,"Sternula albifrons",NA,NA,NA,"LC"
"9783",11162,22694673,"Sternula antillarum",NA,NA,NA,"LC"
"9784",11162,22694699,"Sternula balaenarum",NA,NA,NA,"LC"
"9785",11162,22694685,"Sternula lorata",NA,NA,NA,"EN"
"9786",11162,22694691,"Sternula nereis",NA,NA,NA,"VU"
"9787",11162,22694666,"Sternula saundersi",NA,NA,NA,"LC"
"9788",11162,22694679,"Sternula superciliaris",NA,NA,NA,"LC"
"9789",11162,22716207,"Sterrhoptilus capitalis",NA,NA,NA,"LC"
"9790",11162,22716201,"Sterrhoptilus dennistouni",NA,NA,NA,"NT"
"9791",11162,22716204,"Sterrhoptilus nigrocapitatus",NA,NA,NA,"LC"
"9792",11162,22679836,"Stictonetta naevosa",NA,NA,NA,"LC"
"9793",11162,22731687,"Stigmatura bahiae",NA,NA,NA,"LC"
"9794",11162,22699365,"Stigmatura budytoides",NA,NA,NA,"LC"
"9795",11162,103681041,"Stigmatura napensis",NA,NA,NA,"LC"
"9796",11162,22694157,"Stiltia isabella",NA,NA,NA,"LC"
"9797",11162,103763077,"Stiphrornis erythrothorax",NA,NA,NA,"LC"
"9798",11162,22735640,"Stiphrornis pyrrholaemus",NA,NA,NA,"NT"
"9799",11162,103762997,"Stiphrornis xanthogaster",NA,NA,NA,"LC"
"9800",11162,22703772,"Stipiturus malachurus",NA,NA,NA,"LC"
"9801",11162,22703776,"Stipiturus mallee",NA,NA,NA,"EN"
"9802",11162,22703768,"Stipiturus ruficeps",NA,NA,NA,"LC"
"9803",11162,103879069,"Stizorhina finschi",NA,NA,NA,"LC"
"9804",11162,103878959,"Stizorhina fraseri",NA,NA,NA,"LC"
"9805",11162,22704064,"Stomiopera flava",NA,NA,NA,"LC"
"9806",11162,22704067,"Stomiopera unicolor",NA,NA,NA,"LC"
"9807",11162,22706296,"Strepera fuliginosa",NA,NA,NA,"LC"
"9808",11162,22706293,"Strepera graculina",NA,NA,NA,"LC"
"9809",11162,22706299,"Strepera versicolor",NA,NA,NA,"LC"
"9810",11162,22710981,"Streptocitta albertinae",NA,NA,NA,"NT"
"9811",11162,103878446,"Streptocitta albicollis",NA,NA,NA,"LC"
"9812",11162,103878479,"Streptocitta torquata",NA,NA,NA,"LC"
"9813",11162,22727521,"Streptopelia bitorquata",NA,NA,NA,"LC"
"9814",11162,22690488,"Streptopelia capicola",NA,NA,NA,"LC"
"9815",11162,22727811,"Streptopelia decaocto",NA,NA,NA,"LC"
"9816",11162,22690477,"Streptopelia decipiens",NA,NA,NA,"LC"
"9817",11162,22727533,"Streptopelia dusumieri",NA,NA,NA,"VU"
"9818",11162,22690426,"Streptopelia hypopyrrha",NA,NA,NA,"LC"
"9819",11162,22690432,"Streptopelia lugens",NA,NA,NA,"LC"
"9820",11162,22690439,"Streptopelia orientalis",NA,NA,NA,"LC"
"9821",11162,22690529,"Streptopelia reichenowi",NA,NA,NA,"NT"
"9822",11162,22690515,"Streptopelia roseogrisea",NA,NA,NA,"LC"
"9823",11162,22690499,"Streptopelia semitorquata",NA,NA,NA,"LC"
"9824",11162,22690493,"Streptopelia tranquebarica",NA,NA,NA,"LC"
"9825",11162,22690419,"Streptopelia turtur",NA,NA,NA,"VU"
"9826",11162,22690484,"Streptopelia vinacea",NA,NA,NA,"LC"
"9827",11162,22727819,"Streptopelia xanthocycla",NA,NA,NA,"LC"
"9828",11162,22686479,"Streptoprocne biscutata",NA,NA,NA,"LC"
"9829",11162,22686434,"Streptoprocne phelpsi",NA,NA,NA,"LC"
"9830",11162,22686424,"Streptoprocne rutila",NA,NA,NA,"LC"
"9831",11162,22686482,"Streptoprocne semicollaris",NA,NA,NA,"LC"
"9832",11162,22686476,"Streptoprocne zonaris",NA,NA,NA,"LC"
"9833",11162,22703937,"Stresemannia bougainvillei",NA,NA,NA,"LC"
"9834",11162,22685245,"Strigops habroptila",NA,NA,NA,"CR"
"9835",11162,22725469,"Strix aluco",NA,NA,NA,"LC"
"9836",11162,62290760,"Strix butleri",NA,NA,NA,"LC"
"9837",11162,22733306,"Strix chacoensis",NA,NA,NA,"NT"
"9838",11162,22689097,"Strix fulvescens",NA,NA,NA,"LC"
"9839",11162,22689083,"Strix hadorami",NA,NA,NA,"LC"
"9840",11162,22689100,"Strix hylophila",NA,NA,NA,"NT"
"9841",11162,22689071,"Strix leptogrammica",NA,NA,NA,"LC"
"9842",11162,22689118,"Strix nebulosa",NA,NA,NA,"LC"
"9843",11162,22725477,"Strix nivicolum",NA,NA,NA,"LC"
"9844",11162,22689089,"Strix occidentalis",NA,NA,NA,"NT"
"9845",11162,22689066,"Strix ocellata",NA,NA,NA,"LC"
"9846",11162,22733923,"Strix rufipes",NA,NA,NA,"LC"
"9847",11162,22689061,"Strix seloputo",NA,NA,NA,"LC"
"9848",11162,22689108,"Strix uralensis",NA,NA,NA,"LC"
"9849",11162,22689094,"Strix varia",NA,NA,NA,"LC"
"9850",11162,22689166,"Strix woodfordii",NA,NA,NA,"LC"
"9851",11162,22705385,"Struthidea cinerea",NA,NA,NA,"LC"
"9852",11162,45020636,"Struthio camelus",NA,NA,NA,"LC"
"9853",11162,22732795,"Struthio molybdophanes",NA,NA,NA,"VU"
"9854",11162,22735434,"Sturnella magna",NA,NA,NA,"NT"
"9855",11162,22724256,"Sturnella neglecta",NA,NA,NA,"LC"
"9856",11162,22710861,"Sturnia erythropygia",NA,NA,NA,"LC"
"9857",11162,22710858,"Sturnia malabarica",NA,NA,NA,"LC"
"9858",11162,22710864,"Sturnia pagodarum",NA,NA,NA,"LC"
"9859",11162,22710877,"Sturnia sinensis",NA,NA,NA,"LC"
"9860",11162,22710844,"Sturnornis albofrontatus",NA,NA,NA,"VU"
"9861",11162,22710893,"Sturnus unicolor",NA,NA,NA,"LC"
"9862",11162,22710886,"Sturnus vulgaris",NA,NA,NA,"LC"
"9863",11162,22699200,"Sublegatus arenarum",NA,NA,NA,"LC"
"9864",11162,22699211,"Sublegatus modestus",NA,NA,NA,"LC"
"9865",11162,22699205,"Sublegatus obscurior",NA,NA,NA,"LC"
"9866",11162,22703919,"Sugomel nigrum",NA,NA,NA,"LC"
"9867",11162,22734643,"Suiriri suiriri",NA,NA,NA,"LC"
"9868",11162,22736173,"Sula dactylatra",NA,NA,NA,"LC"
"9869",11162,22728990,"Sula granti",NA,NA,NA,"LC"
"9870",11162,22696698,"Sula leucogaster",NA,NA,NA,"LC"
"9871",11162,22696683,"Sula nebouxii",NA,NA,NA,"LC"
"9872",11162,22696694,"Sula sula",NA,NA,NA,"LC"
"9873",11162,22696686,"Sula variegata",NA,NA,NA,"LC"
"9874",11162,22689189,"Surnia ulula",NA,NA,NA,"LC"
"9875",11162,22736080,"Surniculus dicruroides",NA,NA,NA,"LC"
"9876",11162,22728167,"Surniculus lugubris",NA,NA,NA,"LC"
"9877",11162,22736089,"Surniculus musschenbroeki",NA,NA,NA,"LC"
"9878",11162,22736098,"Surniculus velutinus",NA,NA,NA,"LC"
"9879",11162,22716810,"Suthora alphonsiana",NA,NA,NA,"LC"
"9880",11162,22716835,"Suthora atrosuperciliaris",NA,NA,NA,"LC"
"9881",11162,103886982,"Suthora brunnea",NA,NA,NA,"LC"
"9882",11162,22716801,"Suthora conspicillata",NA,NA,NA,"LC"
"9883",11162,22716832,"Suthora davidiana",NA,NA,NA,"LC"
"9884",11162,22716823,"Suthora fulvifrons",NA,NA,NA,"LC"
"9885",11162,22716826,"Suthora nipalensis",NA,NA,NA,"LC"
"9886",11162,22716818,"Suthora przewalskii",NA,NA,NA,"VU"
"9887",11162,103887001,"Suthora ricketti",NA,NA,NA,"LC"
"9888",11162,22716829,"Suthora verreauxi",NA,NA,NA,"LC"
"9889",11162,22716804,"Suthora webbiana",NA,NA,NA,"LC"
"9890",11162,22716813,"Suthora zappeyi",NA,NA,NA,"VU"
"9891",11162,22709616,"Swynnertonia swynnertoni",NA,NA,NA,"VU"
"9892",11162,103872581,"Sylvia abyssinica",NA,NA,NA,"LC"
"9893",11162,22716901,"Sylvia atricapilla",NA,NA,NA,"LC"
"9894",11162,103872756,"Sylvia atriceps",NA,NA,NA,"LC"
"9895",11162,22716906,"Sylvia borin",NA,NA,NA,"LC"
"9896",11162,22709604,"Sylvia dohrni",NA,NA,NA,"LC"
"9897",11162,22716682,"Sylvia galinieri",NA,NA,NA,"LC"
"9898",11162,22716650,"Sylvia nigricapillus",NA,NA,NA,"VU"
"9899",11162,103766614,"Sylvietta brachyura",NA,NA,NA,"LC"
"9900",11162,22715107,"Sylvietta chapini",NA,NA,NA,"CR"
"9901",11162,22715103,"Sylvietta denti",NA,NA,NA,"LC"
"9902",11162,22715135,"Sylvietta isabellina",NA,NA,NA,"LC"
"9903",11162,22715112,"Sylvietta leucophrys",NA,NA,NA,"LC"
"9904",11162,103766657,"Sylvietta leucopsis",NA,NA,NA,"LC"
"9905",11162,22715121,"Sylvietta philippae",NA,NA,NA,"DD"
"9906",11162,22715140,"Sylvietta rufescens",NA,NA,NA,"LC"
"9907",11162,22715127,"Sylvietta ruficapilla",NA,NA,NA,"LC"
"9908",11162,22715099,"Sylvietta virens",NA,NA,NA,"LC"
"9909",11162,22715131,"Sylvietta whytii",NA,NA,NA,"LC"
"9910",11162,22702150,"Sylviorthorhynchus desmurii",NA,NA,NA,"LC"
"9911",11162,22724683,"Sylviorthorhynchus yanacensis",NA,NA,NA,"NT"
"9912",11162,22711998,"Sylviparus modestus",NA,NA,NA,"LC"
"9913",11162,22683569,"Syma megarhyncha",NA,NA,NA,"LC"
"9914",11162,22683566,"Syma torotoro",NA,NA,NA,"LC"
"9915",11162,103714645,"Symposiachrus ateralbus",NA,NA,NA,"VU"
"9916",11162,22707231,"Symposiachrus axillaris",NA,NA,NA,"LC"
"9917",11162,103713873,"Symposiachrus barbatus",NA,NA,NA,"NT"
"9918",11162,22707294,"Symposiachrus boanensis",NA,NA,NA,"CR"
"9919",11162,22707307,"Symposiachrus brehmii",NA,NA,NA,"EN"
"9920",11162,22707326,"Symposiachrus browni",NA,NA,NA,"NT"
"9921",11162,22707288,"Symposiachrus everetti",NA,NA,NA,"EN"
"9922",11162,22707267,"Symposiachrus guttula",NA,NA,NA,"LC"
"9923",11162,22707310,"Symposiachrus infelix",NA,NA,NA,"NT"
"9924",11162,22707300,"Symposiachrus julianae",NA,NA,NA,"VU"
"9925",11162,22707297,"Symposiachrus leucurus",NA,NA,NA,"NT"
"9926",11162,22707291,"Symposiachrus loricatus",NA,NA,NA,"LC"
"9927",11162,103713884,"Symposiachrus malaitae",NA,NA,NA,"NT"
"9928",11162,22707304,"Symposiachrus manadensis",NA,NA,NA,"LC"
"9929",11162,22707313,"Symposiachrus menckei",NA,NA,NA,"NT"
"9930",11162,22707274,"Symposiachrus mundus",NA,NA,NA,"LC"
"9931",11162,22707234,"Symposiachrus rubiensis",NA,NA,NA,"LC"
"9932",11162,22707285,"Symposiachrus sacerdotum",NA,NA,NA,"EN"
"9933",11162,22707277,"Symposiachrus trivirgatus",NA,NA,NA,"LC"
"9934",11162,103714482,"Symposiachrus verticalis",NA,NA,NA,"LC"
"9935",11162,22707330,"Symposiachrus vidua",NA,NA,NA,"LC"
"9936",11162,22702301,"Synallaxis albescens",NA,NA,NA,"LC"
"9937",11162,22702311,"Synallaxis albigularis",NA,NA,NA,"LC"
"9938",11162,103675238,"Synallaxis albilora",NA,NA,NA,"LC"
"9939",11162,22702290,"Synallaxis azarae",NA,NA,NA,"LC"
"9940",11162,22736309,"Synallaxis beverlyae",NA,NA,NA,"NT"
"9941",11162,22702308,"Synallaxis brachyura",NA,NA,NA,"LC"
"9942",11162,22702328,"Synallaxis cabanisi",NA,NA,NA,"NT"
"9943",11162,22702387,"Synallaxis candei",NA,NA,NA,"LC"
"9944",11162,22702369,"Synallaxis castanea",NA,NA,NA,"LC"
"9945",11162,22702363,"Synallaxis cherriei",NA,NA,NA,"NT"
"9946",11162,103675711,"Synallaxis chinchipensis",NA,NA,NA,"LC"
"9947",11162,22702337,"Synallaxis cinerascens",NA,NA,NA,"LC"
"9948",11162,22724488,"Synallaxis cinerea",NA,NA,NA,"NT"
"9949",11162,22702381,"Synallaxis cinnamomea",NA,NA,NA,"LC"
"9950",11162,22702295,"Synallaxis courseni",NA,NA,NA,"VU"
"9951",11162,22702378,"Synallaxis erythrothorax",NA,NA,NA,"LC"
"9952",11162,22702287,"Synallaxis frontalis",NA,NA,NA,"LC"
"9953",11162,22702372,"Synallaxis fuscorufa",NA,NA,NA,"VU"
"9954",11162,22702354,"Synallaxis gujanensis",NA,NA,NA,"LC"
"9955",11162,22702344,"Synallaxis hellmayri",NA,NA,NA,"LC"
"9956",11162,22702597,"Synallaxis hypochondriaca",NA,NA,NA,"NT"
"9957",11162,22702314,"Synallaxis hypospodia",NA,NA,NA,"LC"
"9958",11162,22702317,"Synallaxis infuscata",NA,NA,NA,"EN"
"9959",11162,22702393,"Synallaxis kollari",NA,NA,NA,"CR"
"9960",11162,22702324,"Synallaxis macconnelli",NA,NA,NA,"LC"
"9961",11162,22702350,"Synallaxis maranonica",NA,NA,NA,"CR"
"9962",11162,22702321,"Synallaxis moesta",NA,NA,NA,"NT"
"9963",11162,22702284,"Synallaxis ruficapilla",NA,NA,NA,"LC"
"9964",11162,22702360,"Synallaxis rutilans",NA,NA,NA,"LC"
"9965",11162,22702399,"Synallaxis scutata",NA,NA,NA,"LC"
"9966",11162,103675261,"Synallaxis simoni",NA,NA,NA,"LC"
"9967",11162,22702304,"Synallaxis spixi",NA,NA,NA,"LC"
"9968",11162,103675609,"Synallaxis stictothorax",NA,NA,NA,"LC"
"9969",11162,22702331,"Synallaxis subpudica",NA,NA,NA,"LC"
"9970",11162,22702334,"Synallaxis tithys",NA,NA,NA,"VU"
"9971",11162,22702366,"Synallaxis unirufa",NA,NA,NA,"LC"
"9972",11162,22702375,"Synallaxis zimmeri",NA,NA,NA,"VU"
"9973",11162,22702803,"Syndactyla dimidiata",NA,NA,NA,"LC"
"9974",11162,22702767,"Syndactyla guttulata",NA,NA,NA,"LC"
"9975",11162,22702929,"Syndactyla roraimae",NA,NA,NA,"LC"
"9976",11162,22702777,"Syndactyla ruficollis",NA,NA,NA,"VU"
"9977",11162,22702774,"Syndactyla rufosuperciliata",NA,NA,NA,"LC"
"9978",11162,22702878,"Syndactyla striata",NA,NA,NA,"LC"
"9979",11162,22702771,"Syndactyla subalaris",NA,NA,NA,"LC"
"9980",11162,22702872,"Syndactyla ucayalae",NA,NA,NA,"NT"
"9981",11162,22678971,"Synoicus adansonii",NA,NA,NA,"LC"
"9982",11162,22678979,"Synoicus chinensis",NA,NA,NA,"LC"
"9983",11162,22678965,"Synoicus ypsilophorus",NA,NA,NA,"LC"
"9984",11162,22694896,"Synthliboramphus antiquus",NA,NA,NA,"LC"
"9985",11162,22694887,"Synthliboramphus craveri",NA,NA,NA,"VU"
"9986",11162,62101215,"Synthliboramphus hypoleucus",NA,NA,NA,"EN"
"9987",11162,62101249,"Synthliboramphus scrippsi",NA,NA,NA,"VU"
"9988",11162,22694899,"Synthliboramphus wumizusume",NA,NA,NA,"VU"
"9989",11162,22692024,"Sypheotides indicus",NA,NA,NA,"CR"
"9990",11162,22696913,"Syrigma sibilatrix",NA,NA,NA,"LC"
"9991",11162,22679325,"Syrmaticus ellioti",NA,NA,NA,"NT"
"9992",11162,22679330,"Syrmaticus humiae",NA,NA,NA,"NT"
"9993",11162,22679336,"Syrmaticus mikado",NA,NA,NA,"NT"
"9994",11162,22679346,"Syrmaticus reevesii",NA,NA,NA,"VU"
"9995",11162,22679340,"Syrmaticus soemmerringii",NA,NA,NA,"NT"
"9996",11162,22692980,"Syrrhaptes paradoxus",NA,NA,NA,"LC"
"9997",11162,22692977,"Syrrhaptes tibetanus",NA,NA,NA,"LC"
"9998",11162,22725686,"Systellura decussata",NA,NA,NA,"LC"
"9999",11162,22725678,"Systellura longirostris",NA,NA,NA,"LC"
"10000",11162,45401688,"Systellura roraimae",NA,NA,NA,"LC"
"10001",11162,22684104,"Taccocua leschenaultii",NA,NA,NA,"LC"
"10002",11162,22686747,"Tachornis furcata",NA,NA,NA,"LC"
"10003",11162,22686742,"Tachornis phoenicobia",NA,NA,NA,"LC"
"10004",11162,22686751,"Tachornis squamata",NA,NA,NA,"LC"
"10005",11162,22699410,"Tachuris rubrigastra",NA,NA,NA,"LC"
"10006",11162,22696571,"Tachybaptus dominicus",NA,NA,NA,"LC"
"10007",11162,22696553,"Tachybaptus novaehollandiae",NA,NA,NA,"LC"
"10008",11162,22696565,"Tachybaptus pelzelnii",NA,NA,NA,"EN"
"10009",11162,22696545,"Tachybaptus ruficollis",NA,NA,NA,"LC"
"10010",11162,22696558,"Tachybaptus rufolavatus",NA,NA,NA,"EX"
"10011",11162,22733821,"Tachycineta albilinea",NA,NA,NA,"LC"
"10012",11162,22712065,"Tachycineta albiventer",NA,NA,NA,"LC"
"10013",11162,22712057,"Tachycineta bicolor",NA,NA,NA,"LC"
"10014",11162,22712080,"Tachycineta cyaneoviridis",NA,NA,NA,"EN"
"10015",11162,22712086,"Tachycineta euchrysea",NA,NA,NA,"VU"
"10016",11162,22712068,"Tachycineta leucorrhoa",NA,NA,NA,"LC"
"10017",11162,22712071,"Tachycineta meyeni",NA,NA,NA,"LC"
"10018",11162,22733311,"Tachycineta stolzmanni",NA,NA,NA,"LC"
"10019",11162,22712077,"Tachycineta thalassina",NA,NA,NA,"LC"
"10020",11162,22680047,"Tachyeres brachypterus",NA,NA,NA,"LC"
"10021",11162,22680038,"Tachyeres leucocephalus",NA,NA,NA,"VU"
"10022",11162,22680052,"Tachyeres patachonicus",NA,NA,NA,"LC"
"10023",11162,22680033,"Tachyeres pteneres",NA,NA,NA,"LC"
"10024",11162,22686788,"Tachymarptis aequatorialis",NA,NA,NA,"LC"
"10025",11162,22686774,"Tachymarptis melba",NA,NA,NA,"LC"
"10026",11162,22722397,"Tachyphonus coronatus",NA,NA,NA,"LC"
"10027",11162,22722403,"Tachyphonus phoenicius",NA,NA,NA,"LC"
"10028",11162,22722400,"Tachyphonus rufus",NA,NA,NA,"LC"
"10029",11162,22680007,"Tadorna cana",NA,NA,NA,"LC"
"10030",11162,22680021,"Tadorna cristata",NA,NA,NA,"CR"
"10031",11162,22680003,"Tadorna ferruginea",NA,NA,NA,"LC"
"10032",11162,22680024,"Tadorna tadorna",NA,NA,NA,"LC"
"10033",11162,22680011,"Tadorna tadornoides",NA,NA,NA,"LC"
"10034",11162,22680015,"Tadorna variegata",NA,NA,NA,"LC"
"10035",11162,22719682,"Taeniopygia bichenovii",NA,NA,NA,"LC"
"10036",11162,103818044,"Taeniopygia castanotis",NA,NA,NA,"LC"
"10037",11162,103817982,"Taeniopygia guttata",NA,NA,NA,"LC"
"10038",11162,22698852,"Taeniotriccus andrei",NA,NA,NA,"LC"
"10039",11162,22678564,"Talegalla cuvieri",NA,NA,NA,"LC"
"10040",11162,22678568,"Talegalla fuscirostris",NA,NA,NA,"LC"
"10041",11162,22678572,"Talegalla jobiensis",NA,NA,NA,"LC"
"10042",11162,22722543,"Tangara abbas",NA,NA,NA,"LC"
"10043",11162,103848169,"Tangara argentea",NA,NA,NA,"LC"
"10044",11162,22722946,"Tangara argyrofenges",NA,NA,NA,"VU"
"10045",11162,103849276,"Tangara arthus",NA,NA,NA,"LC"
"10046",11162,103849103,"Tangara atrocoerulea",NA,NA,NA,"LC"
"10047",11162,103849300,"Tangara aurulenta",NA,NA,NA,"LC"
"10048",11162,103849764,"Tangara brasiliensis",NA,NA,NA,"LC"
"10049",11162,22722812,"Tangara cabanisi",NA,NA,NA,"VU"
"10050",11162,22722958,"Tangara callophrys",NA,NA,NA,"LC"
"10051",11162,103848314,"Tangara cayana",NA,NA,NA,"LC"
"10052",11162,22722820,"Tangara chilensis",NA,NA,NA,"LC"
"10053",11162,22722857,"Tangara chrysotis",NA,NA,NA,"LC"
"10054",11162,103848963,"Tangara cucullata",NA,NA,NA,"LC"
"10055",11162,22722915,"Tangara cyanicollis",NA,NA,NA,"LC"
"10056",11162,22722830,"Tangara cyanocephala",NA,NA,NA,"LC"
"10057",11162,22729337,"Tangara cyanomelas",NA,NA,NA,"LC"
"10058",11162,22722537,"Tangara cyanoptera",NA,NA,NA,"NT"
"10059",11162,22722912,"Tangara cyanotis",NA,NA,NA,"LC"
"10060",11162,22722836,"Tangara cyanoventris",NA,NA,NA,"LC"
"10061",11162,22722833,"Tangara desmaresti",NA,NA,NA,"LC"
"10062",11162,22722924,"Tangara dowii",NA,NA,NA,"LC"
"10063",11162,22722527,"Tangara episcopus",NA,NA,NA,"LC"
"10064",11162,22722823,"Tangara fastuosa",NA,NA,NA,"VU"
"10065",11162,103848879,"Tangara flava",NA,NA,NA,"LC"
"10066",11162,22722845,"Tangara florida",NA,NA,NA,"LC"
"10067",11162,22722927,"Tangara fucosa",NA,NA,NA,"NT"
"10068",11162,103846035,"Tangara fulvicervix",NA,NA,NA,"LC"
"10069",11162,22722531,"Tangara glaucocolpa",NA,NA,NA,"LC"
"10070",11162,22722869,"Tangara guttata",NA,NA,NA,"LC"
"10071",11162,22722878,"Tangara gyrola",NA,NA,NA,"LC"
"10072",11162,22722936,"Tangara heinei",NA,NA,NA,"LC"
"10073",11162,22722851,"Tangara icterocephala",NA,NA,NA,"LC"
"10074",11162,22722803,"Tangara inornata",NA,NA,NA,"LC"
"10075",11162,22722839,"Tangara johannae",NA,NA,NA,"NT"
"10076",11162,22722909,"Tangara labradorides",NA,NA,NA,"LC"
"10077",11162,22722918,"Tangara larvata",NA,NA,NA,"LC"
"10078",11162,22722881,"Tangara lavinia",NA,NA,NA,"LC"
"10079",11162,103849238,"Tangara lunigera",NA,NA,NA,"LC"
"10080",11162,103849376,"Tangara mexicana",NA,NA,NA,"LC"
"10081",11162,22722900,"Tangara meyerdeschauenseei",NA,NA,NA,"NT"
"10082",11162,22722921,"Tangara nigrocincta",NA,NA,NA,"LC"
"10083",11162,22722930,"Tangara nigroviridis",NA,NA,NA,"LC"
"10084",11162,22722540,"Tangara ornata",NA,NA,NA,"LC"
"10085",11162,22722546,"Tangara palmarum",NA,NA,NA,"LC"
"10086",11162,22722816,"Tangara palmeri",NA,NA,NA,"LC"
"10087",11162,103849231,"Tangara parzudakii",NA,NA,NA,"LC"
"10088",11162,22722890,"Tangara peruviana",NA,NA,NA,"VU"
"10089",11162,22722939,"Tangara phillipsi",NA,NA,NA,"LC"
"10090",11162,22722894,"Tangara preciosa",NA,NA,NA,"LC"
"10091",11162,22722866,"Tangara punctata",NA,NA,NA,"LC"
"10092",11162,103846006,"Tangara ruficervix",NA,NA,NA,"LC"
"10093",11162,22722903,"Tangara rufigenis",NA,NA,NA,"LC"
"10094",11162,22722875,"Tangara rufigula",NA,NA,NA,"LC"
"10095",11162,22722534,"Tangara sayaca",NA,NA,NA,"LC"
"10096",11162,22722842,"Tangara schrankii",NA,NA,NA,"LC"
"10097",11162,22722827,"Tangara seledon",NA,NA,NA,"LC"
"10098",11162,22722872,"Tangara varia",NA,NA,NA,"LC"
"10099",11162,103849068,"Tangara vassorii",NA,NA,NA,"LC"
"10100",11162,22722953,"Tangara velia",NA,NA,NA,"LC"
"10101",11162,103848974,"Tangara versicolor",NA,NA,NA,"LC"
"10102",11162,22722942,"Tangara viridicollis",NA,NA,NA,"LC"
"10103",11162,22722897,"Tangara vitriolina",NA,NA,NA,"LC"
"10104",11162,103848213,"Tangara whitelyi",NA,NA,NA,"LC"
"10105",11162,22722854,"Tangara xanthocephala",NA,NA,NA,"LC"
"10106",11162,22722863,"Tangara xanthogastra",NA,NA,NA,"LC"
"10107",11162,181753148,"Tanygnathus everetti",NA,NA,NA,"EN"
"10108",11162,22685016,"Tanygnathus gramineus",NA,NA,NA,"VU"
"10109",11162,22685009,"Tanygnathus lucionensis",NA,NA,NA,"NT"
"10110",11162,22685006,"Tanygnathus megalorynchos",NA,NA,NA,"LC"
"10111",11162,181747196,"Tanygnathus sumatranus",NA,NA,NA,"LC"
"10112",11162,22683592,"Tanysiptera carolinae",NA,NA,NA,"NT"
"10113",11162,22683602,"Tanysiptera danae",NA,NA,NA,"LC"
"10114",11162,22683582,"Tanysiptera ellioti",NA,NA,NA,"VU"
"10115",11162,22683577,"Tanysiptera galatea",NA,NA,NA,"LC"
"10116",11162,22683572,"Tanysiptera hydrocharis",NA,NA,NA,"DD"
"10117",11162,22725840,"Tanysiptera nigriceps",NA,NA,NA,"LC"
"10118",11162,22683597,"Tanysiptera nympha",NA,NA,NA,"LC"
"10119",11162,22683587,"Tanysiptera riedelii",NA,NA,NA,"NT"
"10120",11162,22725828,"Tanysiptera sylvia",NA,NA,NA,"LC"
"10121",11162,22678286,"Taoniscus nanus",NA,NA,NA,"EN"
"10122",11162,22684444,"Tapera naevia",NA,NA,NA,"LC"
"10123",11162,22688049,"Taphrolesbia griseiventris",NA,NA,NA,"EN"
"10124",11162,22687503,"Taphrospilus hypostictus",NA,NA,NA,"LC"
"10125",11162,22701251,"Taraba major",NA,NA,NA,"LC"
"10126",11162,22702023,"Tarphonomus certhioides",NA,NA,NA,"LC"
"10127",11162,22702012,"Tarphonomus harterti",NA,NA,NA,"LC"
"10128",11162,22709738,"Tarsiger chrysaeus",NA,NA,NA,"LC"
"10129",11162,105294257,"Tarsiger cyanurus",NA,NA,NA,"LC"
"10130",11162,22709748,"Tarsiger hyperythrus",NA,NA,NA,"LC"
"10131",11162,22709743,"Tarsiger indicus",NA,NA,NA,"LC"
"10132",11162,22709753,"Tarsiger johnstoniae",NA,NA,NA,"LC"
"10133",11162,22736114,"Tarsiger rufilatus",NA,NA,NA,"LC"
"10134",11162,22688340,"Tauraco bannermani",NA,NA,NA,"EN"
"10135",11162,22688335,"Tauraco corythaix",NA,NA,NA,"LC"
