"","masscentr","rangecentr","Migration","agriculture","invasive","residential","energy","transportation","resource_use","intrusion","nat_sys_modif","pollution","geological","climate_change","other","gbif_mean_scaled","mean","CITES_species","threatened"
"4412",-2.039673,-0.1049167,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.146509045246755,0,0,0
"4413",-1.721219,1.962378,1,0,0,0,0,0,0,0,0,0,0,0,0,0.318982991903123,1.13,0,0
"4414",2.265236628,3.855855685,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.119538537284296,0,1,0
"4415",2.461871573,-1.575669238,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.14960579248944,0,0,1
"4416",-2.071421,1.160607,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149515770767269,0,0,0
"4417",-1.964449,1.623996,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14845351444565,0.553333333,0,0
"4418",-1.436381852,3.451913883,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0970305346923196,0,0,0
"4419",-1.300715987,-0.932170013,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.138183321970531,0,0,0
"4420",-1.436381852,0.618905143,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0957136454994168,0,0,0
"4421",-1.453623659,-1.084872568,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.147792497799994,0,0,0
"4422",-0.920441128,0.816711287,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.146241552129446,0,0,0
"4423",4.814797167,3.879562788,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.103967351397903,1.613333333,0,0
"4424",5.214549343,-0.969898712,2,1,1,0,0,0,1,0,1,1,0,0,0,-0.143957572435505,4.633333333,0,1
"4425",4.548866835,1.617434488,2,1,0,0,1,0,1,1,0,1,0,0,0,-0.124777801514654,4.096666667,0,1
"4426",1.151960385,-1.754283358,1,1,1,1,0,0,1,0,0,0,0,0,0,-0.140675637650068,0,1,0
"4427",1.645292851,0.842215375,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.146262128523085,0,0,0
"4428",1.182946108,-4.959445186,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.149963307328919,0,0,1
"4429",1.172933508,0.207416354,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.110896451955872,0,0,0
"4430",1.137729873,-4.508687486,1,1,0,1,0,0,1,0,0,0,0,0,0,-0.147486423944612,0,0,0
"4431",1.20997478,-1.019290104,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.137175078682215,8.493333333,0,0
"4432",1.488524369,-0.550397071,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.144628877277981,0,0,0
"4433",1.087635928,-3.679246982,2,1,0,0,0,0,1,0,0,0,0,0,0,-0.14890619510571,0,0,1
"4434",0.914586322,-0.778075955,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.141599003314623,0,0,0
"4435",1.239827743,0.345881304,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.126074114313918,0,0,0
"4436",1.160275111,3.821851809,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0929564087517766,0,0,0
"4437",1.093781389,4.108592436,1,0,0,0,0,0,0,0,0,0,0,0,0,0.611499575925857,0,0,0
"4438",1.402346673,-9.718760472,1,1,1,1,0,0,0,0,1,1,0,1,0,-0.149659805522743,4.303333333,0,1
"4439",1.147454423,-0.692744207,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.147329528943114,0,0,0
"4440",2.44491757,1.180625967,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149083666500848,7.14,0,0
"4441",-2.587637874,-0.013612314,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.134140060620447,0,1,0
"4442",-2.286532781,-0.257087717,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.121215513365884,0,1,0
"4443",-1.271302102,1.180963412,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.142578954061685,0,0,0
"4444",-1.300715987,1.631762724,3,0,0,0,0,0,0,0,0,0,0,0,0,-0.0856672213051233,0,0,0
"4445",-2.104211225,-1.000040595,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.143319704232693,0,1,0
"4446",3.704931766,0.320172002,2,0,1,0,0,0,1,1,0,0,0,0,0,-0.106539400602791,5.456666667,0,0
"4447",3.922057245,0.600574005,1,0,1,0,1,0,1,0,0,0,0,1,0,-0.149963307328919,0,0,0
"4448",3.652269113,-5.665957021,2,0,1,0,0,0,0,0,0,0,0,0,0,-0.149675237817972,0,0,1
"4449",3.958138846,NA,2,0,0,0,0,0,1,1,0,1,0,1,0,-0.148072851163327,0,0,1
"4450",3.809336825,-2.917221833,2,0,0,0,0,0,1,1,0,0,0,0,0,-0.142501792585539,0,0,1
"4451",3.704931766,-3.874418139,2,0,1,0,0,0,0,0,0,0,0,0,0,-0.149366591913385,0,0,1
"4452",3.74063669,-3.563950758,2,0,1,0,0,0,1,1,0,0,0,1,0,-0.149338299372132,0,0,1
"4453",3.928075317,-4.818048556,2,0,1,0,0,0,0,0,0,0,0,1,0,-0.149850137163904,0,0,1
"4454",3.704931766,-3.149599601,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.149320295027697,1.173333333,0,0
"4455",-2.05542106,2.142866504,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.124775229465449,0.173333333,1,0
"4456",0.216541172,0.671149803,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0606566148367901,0,0,0
"4457",-0.184840631,0.256752792,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.081554514626507,0,0,0
"4458",-0.024769683,0.860627444,1,1,1,0,0,0,1,1,1,0,0,1,0,-0.0333594566253113,0,0,0
"4459",-0.306911575,1.468930874,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0810298165887098,0,0,0
"4460",-0.184840631,-2.614287969,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.148018838130024,0,0,0
"4461",0.242390754,3.955216106,1,0,0,0,0,0,0,0,0,0,0,0,0,5.90500317991588,0,0,0
"4462",0.6181801,-8.823257,1,1,1,1,0,0,1,0,0,0,0,0,0,-0.14983213281947,4.276666667,1,1
"4463",1.967944532,2.230114101,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14891133920412,0,1,0
"4464",1.847032494,2.309224579,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.148553824364641,0,1,0
"4465",1.756518486,-0.077635628,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.143268263248595,0,1,0
"4466",2.164553389,0.678223953,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.0749366320223296,3.046666667,0,0
"4467",-0.471708,2.44659,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.149127391337331,0,0,0
"4468",-0.6691267,-0.6243147,3,0,0,0,0,0,0,0,0,0,0,1,0,-0.133242415447941,0,0,1
"4469",-0.6150595,-2.800417,3,0,0,0,0,0,0,0,0,0,0,1,0,-0.13303665151155,0,0,1
"4470",-0.4815281,2.632026,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.147110904760698,0,0,0
"4471",-0.7824554,2.767626,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.142921036605935,0,0,0
"4472",-0.2636616,2.189117,3,0,0,0,0,0,0,0,0,0,0,0,0,-0.0911122494718717,0,0,0
"4473",0.323537011,-0.888157879,3,0,0,0,0,0,1,0,0,0,0,0,0,-0.149911866344822,0,0,0
"4474",0.636628799,-8.683761207,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.149937586836871,0,0,1
"4475",0.462019363,1.340097683,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.141280069213217,0,0,0
"4476",-0.885349808,0.630602599,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.143762096695934,0,0,0
"4477",-0.420903464,1.054167416,2,0,0,0,0,0,0,0,0,0,0,1,0,-0.106860906753402,0,1,0
"4478",-1.308206659,-1.210050032,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149806412327421,0,0,0
"4479",-1.256913364,-3.418499232,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149844993065495,0,0,0
"4480",-1.086567999,-3.396324981,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.149886145852773,0,0,0
"4481",-1.242728729,-2.323413812,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.148669566578861,0,0,0
"4482",-1.323358464,-2.360132785,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.146776538364063,0,0,0
"4483",-1.480056916,3.042416663,1,0,0,0,0,0,0,0,0,0,0,0,0,0.181998223299981,2.643333333,0,0
"4484",-1.168117865,-3.378812316,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149510626668859,0,0,0
"4485",-2.104211225,-4.230751314,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.149847565114699,0,0,0
"4486",-1.453623659,-4.57264094,1,1,0,0,1,0,1,0,0,0,0,0,0,-0.149783263884577,0,0,0
"4487",-1.221822044,-3.240292833,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149526058964088,0,0,0
"4488",-0.978199962,-0.352056413,1,1,0,1,0,0,0,0,0,1,0,0,0,-0.148258038706079,0,0,0
"4489",0.809044827,2.232254689,3,0,0,0,0,0,0,0,0,0,0,0,0,0.510893871276654,4.48,0,0
"4490",0.752258982,1.409253839,3,0,0,0,0,0,0,0,0,0,0,1,0,0.551966925029514,3.93,0,0
"4491",1.460615581,2.374889744,3,1,0,1,0,0,1,0,0,1,0,1,0,-0.141740466020892,0.71,0,0
"4492",-0.542563976,-0.160870493,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.145328474661711,0,0,0
"4493",-0.9568088,1.498353,3,0,0,0,0,0,0,0,0,0,0,0,0,-0.0925191603869456,0.883333333,0,0
"4494",1.981765088,1.496677627,3,0,0,0,0,0,0,0,0,0,0,0,0,0.469069779155967,6.013333333,0,0
"4495",1.638603863,0.527557826,3,1,0,0,1,0,1,0,0,1,0,1,0,-0.0427757287644071,5.596666667,0,0
"4496",1.779755183,1.749624682,3,1,1,1,1,0,1,1,1,1,0,1,0,0.40626805372021,11.10666667,0,0
"4497",1.768377712,3.67335778,3,1,1,1,1,1,1,1,1,1,0,1,0,0.733489297664502,6.726666667,0,0
"4498",-0.9255562,3.736673,1,0,0,0,0,0,0,0,0,0,0,0,0,1.7832531762952,11.87333333,0,0
"4499",-1.161603,3.262425,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0865186127161196,11.67666667,0,0
"4500",-1.300716,-4.692202,1,1,0,0,0,0,1,0,0,0,0,1,0,-0.149989027820968,0.88,0,0
"4501",-1.235711,-1.172638,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.149608364538645,0,0,0
"4502",-0.8853498,-0.1489434,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.148721007562958,3.763333333,0,0
"4503",-0.2070912,-11.43893,1,0,0,0,0,1,1,1,1,0,0,0,0,-0.149387168307025,0.383333333,0,1
"4504",-0.1971409,-3.4076,2,1,0,0,0,0,1,1,0,0,0,0,0,-0.149960735279715,0,1,1
"4505",-0.004150396,0.4855682,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.147818218292043,0,0,0
"4506",-0.004150396,0.4129278,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.147897951817394,0,0,0
"4507",-0.4491628,-2.873484,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0997311863574522,0,0,0
"4508",-2.191223,1.64422,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.146704520986326,0,0,0
"4509",-0.19466872,2.186480301,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.1443228034226,0,0,0
"4510",0.486055941,-3.025711134,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.147226646974918,0,0,0
"4511",1.031282991,-1.790609029,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.145894325486786,0,0,0
"4512",0.655798715,-0.238704616,1,1,0,1,0,0,1,0,0,0,0,0,0,-0.147501856239841,0,0,0
"4513",0.150583204,-1.684753672,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149806412327421,0,0,0
"4514",0.511967323,0.593726604,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.132928625444945,0,0,0
"4515",0.857619497,-2.817886235,1,1,0,0,0,1,1,0,0,0,0,1,0,-0.149919582492436,0,0,1
"4516",0.426836581,3.319861449,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.111138224581132,3.553333333,0,0
"4517",0.38208335,-8.715957619,1,1,0,0,1,1,0,0,1,0,0,1,0,-0.14914282363256,0,0,1
"4518",3.185737892,0.864274125,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.148612981496353,0,1,0
"4519",3.152850025,3.725273309,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.134649326363015,0.953333333,1,0
"4520",0.313189543,-0.473093238,1,0,0,0,1,0,1,0,0,0,0,0,0,-0.149963307328919,0,1,0
"4521",-0.396437412,0.29517413,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.149989027820968,0,0,1
"4522",-0.396437412,0.544636765,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.149963307328919,0,0,0
"4523",-0.804928241,2.339127029,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.129482079510394,0,0,0
"4524",-0.9515317,-6.258983,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.149896434049592,0,0,0
"4525",-1.593386,-3.006501,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.141707029381228,0,0,0
"4526",-0.9515317,-1.967007,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.149083666500848,0,0,0
"4527",-0.7648338,-2.339337,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.148736439858188,0,0,0
"4528",-1.593386,0.2081083,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.14959550429262,0,0,0
"4529",-1.593386,1.539073,3,0,0,0,0,0,0,0,0,0,0,0,0,-0.147589305912808,0,0,0
"4530",-1.117151,3.01996,3,0,0,0,0,0,0,0,0,0,0,0,0,-0.113735994278069,2.203333333,0,0
"4531",-1.516425,-2.243617,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149844993065495,0,0,0
"4532",-1.535117,3.674071,3,0,0,0,0,0,0,0,0,0,0,0,0,-0.142936468901165,0.79,0,0
"4533",-1.264082,2.912189,3,0,0,0,0,0,0,0,0,0,0,0,0,-0.0465180603575195,0.73,0,0
"4534",-1.315754,1.86271,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.149104242894487,0,0,0
"4535",-1.308207,-1.252572,2,1,0,0,0,0,1,0,0,0,0,0,0,-0.149989027820968,0,0,0
"4536",-1.471168,1.902419,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.147679327634979,0,0,0
"4537",-1.256913,-3.353949,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149618652735464,0,0,0
"4538",-1.308207,3.442488,3,0,0,0,0,0,0,0,0,0,0,0,0,0.113188190921606,0,0,0
"4539",-1.471168,-3.582062,1,1,0,0,0,0,1,0,1,0,0,0,0,-0.149613508637055,0,0,0
"4540",-1.256913,2.234413,3,0,0,0,0,0,0,0,0,0,0,0,0,-0.149582644046596,0,0,0
"4541",-1.516425,1.452373,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.148708147316934,0,0,0
"4542",-2.797358405,-4.970155296,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.148445798298035,2.703333333,1,1
"4543",-1.378274,2.779708,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0909630706179882,0.556666667,0,0
"4544",-1.453624,-1.728879,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149418032897483,0,0,0
"4545",-1.285901,1.980404,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0964158149323513,0,0,0
"4546",-1.331021,-0.6274645,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.1499530191321,0,0,0
"4547",-1.427871,-0.7797544,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149042513713569,0,0,0
"4548",-1.308207,-3.700445,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149978739624149,0,0,0
"4549",-1.644679,1.060176,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.143101080050278,0,0,0
"4550",-0.865837,-2.339869,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.149960735279715,0,0,0
"4551",-1.235711,0.004127088,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14960579248944,10.04666667,0,0
"4552",-1.308207,-4.127324,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149940158886075,0,0,0
"4553",-1.249796,-0.6014642,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.140868541340435,0,0,0
"4554",-1.462357,1.758023,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.147162345744796,0,0,0
"4555",-1.436382,-0.2543286,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.143119084394712,3.443333333,0,0
"4556",-1.308207,-0.4064175,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149899006098797,0,0,0
"4557",-1.370242,1.101284,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.143774956941958,0,0,0
"4558",-1.362274,0.8090054,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0925448808789945,1.833333333,0,0
"4559",-1.308207,-3.034798,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149785835933782,0,0,0
"4560",-1.411064,0.2039523,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.147864515177731,0,0,0
"4561",-1.155131,-2.383445,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149803840278216,0,0,0
"4562",-1.308207,-3.864762,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.149886145852773,0,0,0
"4563",-1.498075,-1.225849,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149757543392528,0,0,0
"4564",-0.685127,-0.9411921,1,0,1,1,0,0,1,0,0,1,0,0,0,-0.116256602498859,0,1,1
"4565",-1.411064,-0.1211507,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.148252894607669,0,0,0
"4566",-1.285901,3.33758,1,0,0,0,0,0,0,0,0,0,0,0,0,0.458416351349319,2.183333333,0,0
"4567",-1.308207,-1.086118,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149340871421337,0,0,0
"4568",-1.453624,-0.1766028,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149006505024701,0,0,0
"4569",-1.386371,3.056861,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.019166889112738,0,0,0
"4570",-1.480057,-2.614564,1,0,1,0,0,0,1,0,0,0,0,0,0,-0.149852709213109,3.233333333,0,0
"4571",-1.308207,-2.740529,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14982698872106,0,0,0
"4572",-1.721219,0.5309212,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149510626668859,0,0,0
"4573",-1.308207,-9.081165,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.149608364538645,0,0,1
"4574",3.076635557,4.006322431,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0966601596068156,0,1,0
"4575",2.523698448,3.071619939,3,0,0,0,0,0,0,0,0,0,0,0,0,2.64473276493126,13.83666667,0,0
"4576",2.466022391,1.461175876,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.133687379960387,0,1,0
"4577",2.311411359,0.216176004,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.111871258604525,2.496666667,0,0
"4578",3.031489168,1.985102145,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0863745348364676,12.01333333,0,0
"4579",-1.498075,3.143035,1,0,0,0,0,0,0,0,0,0,0,0,0,0.677915030494482,10.58,0,0
"4580",-1.271302,1.332796,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.144716326950947,0,0,0
"4581",3.73764094,0.632737989,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.145289893923638,6.55,1,0
"4582",4.113059991,-0.374095752,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.149538919210113,1.896666667,1,1
"4583",3.928075317,-0.390456814,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.149811556425831,0,1,1
"4584",0.443931014,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.149893862000387,0,0,0
"4585",0.443931014,-0.461524835,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.148479234937699,1.306666667,1,0
"4586",-2.902718921,-2.721512089,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.145938050323269,0,1,0
"4587",-2.902718921,-8.475153878,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.149775547736963,2.926666667,1,1
"4588",-2.797358405,-0.336244019,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.145315614415686,0,1,0
"4589",-2.866351277,-0.13500248,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14361806194046,0,1,0
"4590",-3.020501957,1.539892318,1,1,0,0,1,1,0,0,0,0,0,0,0,-0.149806412327421,0,1,0
"4591",-2.940459249,-0.00527369,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.137920972951633,0,1,0
"4592",-2.902718921,2.303887278,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.147208642630484,0.796666667,1,0
"4593",-3.063061571,1.176042446,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.142635539144193,2.39,1,0
"4594",-2.797358405,-0.216227415,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149839848967085,0,1,0
"4595",-2.902718921,-0.640880637,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.148525531823387,0.96,1,0
"4596",-2.797358405,2.390838464,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.148237462312439,0,0,0
"4597",-1.01117,-1.101854,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.148468946740879,0,0,0
"4598",-1.228742,0.7842261,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.148124292147424,0.353333333,0,0
"4599",2.393188136,2.979428416,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.132437364046811,8.326666667,1,0
"4600",2.472216492,0.740340824,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.148787880842286,0,0,0
"4601",2.766267605,1.940286832,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14545964917116,0,1,0
"4602",2.672247657,2.065036334,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.107856289795694,0,1,0
"4603",2.672247657,1.420825315,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14937945215941,0,1,0
"4604",-2.104211225,0.252324365,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.148913911253325,0,0,0
"4605",-2.008901045,2.424505853,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.141156610851382,0,0,0
"4606",-1.881067673,0.621527914,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0723800151126707,0,0,0
"4607",-1.993863168,2.152965015,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.143237398658137,0,0,0
"4608",2.787390252,2.689054138,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.141118030113309,0,0,0
"4609",3.231080745,0.07257795,1,1,0,0,0,1,1,0,1,0,0,0,0,-0.149971023476534,0,0,1
"4610",3.096952597,0.693125993,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.146599066968926,3.013333333,0,0
"4611",3.098879292,-3.432928485,1,1,0,0,0,0,1,1,0,0,0,0,0,-0.1499530191321,0,1,1
"4612",2.943826892,0.638464858,1,1,0,0,0,0,1,0,1,0,0,0,0,-0.149935014787666,0,0,1
"4613",3.581690109,0.644565408,1,1,0,0,0,0,1,0,1,0,0,0,0,-0.147316668697089,0,0,1
"4614",2.633448144,-1.274252367,1,1,0,0,0,0,1,0,1,0,0,0,0,-0.149814128475036,0,0,0
"4615",2.870221021,1.631543393,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.113481361406785,2.466666667,1,0
"4616",3.218798754,1.434999907,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.147026027136937,14.33666667,0,0
"4617",3.107094765,-2.816305674,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.142357757830065,0,1,0
"4618",-1.15513067,-2.417983064,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14948490617681,0,1,0
"4619",-1.15513067,0.809827441,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149634085030694,0,1,0
"4620",-0.494773312,-2.76706494,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.141457540608354,0,1,0
"4621",-0.369610169,-6.128806122,1,1,1,0,0,0,1,0,0,0,1,0,0,-0.149909294295617,0,1,0
"4622",-0.369610169,-0.903571584,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.149672665768767,0,1,0
"4623",-0.369610169,-5.193743134,1,1,0,1,0,0,1,0,0,0,0,0,0,-0.149989027820968,0,1,1
"4624",-0.563766184,1.710974327,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.130585488619292,0,1,0
"4625",-0.343483865,0.080750879,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.142175142336518,0,1,0
"4626",-1.15513067,-1.408729675,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.149983883722559,0,1,0
"4627",-0.369610169,-3.5252244,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149785835933782,0,0,0
"4628",-0.563766184,-0.363276717,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.148654134283631,0,1,0
"4629",-0.320820005,2.188410965,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.044342106730184,0,1,0
"4630",1.260206905,-2.901323879,1,1,0,0,0,0,1,0,0,0,0,0,0,-0.149528631013293,1.88,1,0
"4631",1.308035993,-3.702422307,1,0,0,0,1,0,1,0,1,0,0,0,0,-0.149971023476534,0,1,1
"4632",1.066873936,-2.306134373,1,0,0,1,0,0,1,0,0,0,0,0,0,-0.149909294295617,5.113333333,1,1
"4633",1.335137923,-1.416786744,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.149340871421337,0,1,0
"4634",1.279613907,0.955224059,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.147604738208037,0.78,1,0
"4635",-0.2505208,4.486085,2,0,0,0,0,0,0,0,0,0,0,0,0,1.04417483727057,5.593333333,1,0
"4636",-0.5390736,4.143684,3,0,0,0,0,0,0,0,0,0,0,0,0,0.112712361818701,0,0,0
"4637",-0.5390736,-4.278306,1,1,1,0,0,0,1,0,1,0,0,0,0,-0.149014221172316,0,0,1
"4638",0.07432122,2.514062,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313481141470887,1.926666667,0,0
"4639",-0.1301302,-2.922897,2,1,0,0,0,0,0,0,0,0,0,0,0,-0.148741583956598,1.646666667,0,0
"4640",-1.086568,-6.364821,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.145210160398286,2.373333333,0,0
"4641",-1.086568,-3.723533,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.118465992765858,0,0,0
"4642",-0.2636616,-7.548294,1,1,1,0,0,0,0,1,1,0,0,1,0,-0.147242079270148,7.793333333,0,1
"4643",-1.462357,-3.142898,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.146146386308865,0,0,0
"4644",-1.516425,-10.79803,1,0,1,1,0,0,1,0,0,0,0,1,0,-0.149451469537147,2.706666667,0,1
"4645",-1.544595,-6.500067,1,1,1,0,0,0,1,0,0,0,0,0,0,-0.145251313185564,0,0,1
"4646",-0.6038444,3.330774,2,0,0,0,0,0,0,0,0,0,0,0,0,0.416149866765391,5.623333333,1,0
"4647",0.95995821,0.185484118,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.145179295807827,0,0,0
"4648",0.433445991,3.557522669,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.135017129399314,0,0,0
