"","date","hits","keyword","geo","time","gprop","category"
"285",2009-03-01,"10","Colirrojo Tizon","world","all","web",0
"286",2009-04-01,"0","Colirrojo Tizon","world","all","web",0
"287",2009-05-01,"10","Colirrojo Tizon","world","all","web",0
"288",2009-06-01,"28","Colirrojo Tizon","world","all","web",0
"289",2009-07-01,"0","Colirrojo Tizon","world","all","web",0
"290",2009-08-01,"0","Colirrojo Tizon","world","all","web",0
"291",2009-09-01,"0","Colirrojo Tizon","world","all","web",0
"292",2009-10-01,"8","Colirrojo Tizon","world","all","web",0
"293",2009-11-01,"8","Colirrojo Tizon","world","all","web",0
"294",2009-12-01,"8","Colirrojo Tizon","world","all","web",0
"295",2010-01-01,"31","Colirrojo Tizon","world","all","web",0
"296",2010-02-01,"0","Colirrojo Tizon","world","all","web",0
"297",2010-03-01,"7","Colirrojo Tizon","world","all","web",0
"298",2010-04-01,"8","Colirrojo Tizon","world","all","web",0
"299",2010-05-01,"61","Colirrojo Tizon","world","all","web",0
"300",2010-06-01,"0","Colirrojo Tizon","world","all","web",0
"301",2010-07-01,"7","Colirrojo Tizon","world","all","web",0
"302",2010-08-01,"0","Colirrojo Tizon","world","all","web",0
"303",2010-09-01,"7","Colirrojo Tizon","world","all","web",0
"304",2010-10-01,"25","Colirrojo Tizon","world","all","web",0
"305",2010-11-01,"6","Colirrojo Tizon","world","all","web",0
"306",2010-12-01,"13","Colirrojo Tizon","world","all","web",0
"307",2011-01-01,"17","Colirrojo Tizon","world","all","web",0
"308",2011-02-01,"18","Colirrojo Tizon","world","all","web",0
"309",2011-03-01,"5","Colirrojo Tizon","world","all","web",0
"310",2011-04-01,"12","Colirrojo Tizon","world","all","web",0
"311",2011-05-01,"22","Colirrojo Tizon","world","all","web",0
"312",2011-06-01,"11","Colirrojo Tizon","world","all","web",0
"313",2011-07-01,"11","Colirrojo Tizon","world","all","web",0
"314",2011-08-01,"0","Colirrojo Tizon","world","all","web",0
"315",2011-09-01,"5","Colirrojo Tizon","world","all","web",0
"316",2011-10-01,"10","Colirrojo Tizon","world","all","web",0
"317",2011-11-01,"20","Colirrojo Tizon","world","all","web",0
"318",2011-12-01,"19","Colirrojo Tizon","world","all","web",0
"319",2012-01-01,"9","Colirrojo Tizon","world","all","web",0
"320",2012-02-01,"14","Colirrojo Tizon","world","all","web",0
"321",2012-03-01,"0","Colirrojo Tizon","world","all","web",0
"322",2012-04-01,"14","Colirrojo Tizon","world","all","web",0
"323",2012-05-01,"21","Colirrojo Tizon","world","all","web",0
"324",2012-06-01,"13","Colirrojo Tizon","world","all","web",0
"325",2012-07-01,"13","Colirrojo Tizon","world","all","web",0
"326",2012-08-01,"0","Colirrojo Tizon","world","all","web",0
"327",2012-09-01,"4","Colirrojo Tizon","world","all","web",0
"328",2012-10-01,"4","Colirrojo Tizon","world","all","web",0
"329",2012-11-01,"12","Colirrojo Tizon","world","all","web",0
"330",2012-12-01,"12","Colirrojo Tizon","world","all","web",0
"331",2013-01-01,"11","Colirrojo Tizon","world","all","web",0
"332",2013-02-01,"8","Colirrojo Tizon","world","all","web",0
"333",2013-03-01,"0","Colirrojo Tizon","world","all","web",0
"334",2013-04-01,"25","Colirrojo Tizon","world","all","web",0
"335",2013-05-01,"7","Colirrojo Tizon","world","all","web",0
"336",2013-06-01,"11","Colirrojo Tizon","world","all","web",0
"337",2013-07-01,"14","Colirrojo Tizon","world","all","web",0
"338",2013-08-01,"3","Colirrojo Tizon","world","all","web",0
"339",2013-09-01,"7","Colirrojo Tizon","world","all","web",0
"340",2013-10-01,"3","Colirrojo Tizon","world","all","web",0
"341",2013-11-01,"10","Colirrojo Tizon","world","all","web",0
"342",2013-12-01,"10","Colirrojo Tizon","world","all","web",0
"343",2014-01-01,"12","Colirrojo Tizon","world","all","web",0
"344",2014-02-01,"3","Colirrojo Tizon","world","all","web",0
"345",2014-03-01,"6","Colirrojo Tizon","world","all","web",0
"346",2014-04-01,"12","Colirrojo Tizon","world","all","web",0
"347",2014-05-01,"22","Colirrojo Tizon","world","all","web",0
"348",2014-06-01,"14","Colirrojo Tizon","world","all","web",0
"349",2014-07-01,"3","Colirrojo Tizon","world","all","web",0
"350",2014-08-01,"13","Colirrojo Tizon","world","all","web",0
"351",2014-09-01,"10","Colirrojo Tizon","world","all","web",0
"352",2014-10-01,"3","Colirrojo Tizon","world","all","web",0
"353",2014-11-01,"12","Colirrojo Tizon","world","all","web",0
"354",2014-12-01,"6","Colirrojo Tizon","world","all","web",0
"355",2015-01-01,"17","Colirrojo Tizon","world","all","web",0
"356",2015-02-01,"19","Colirrojo Tizon","world","all","web",0
"357",2015-03-01,"17","Colirrojo Tizon","world","all","web",0
"358",2015-04-01,"9","Colirrojo Tizon","world","all","web",0
"359",2015-05-01,"31","Colirrojo Tizon","world","all","web",0
"360",2015-06-01,"23","Colirrojo Tizon","world","all","web",0
"361",2015-07-01,"14","Colirrojo Tizon","world","all","web",0
"362",2015-08-01,"11","Colirrojo Tizon","world","all","web",0
"363",2015-09-01,"8","Colirrojo Tizon","world","all","web",0
"364",2015-10-01,"0","Colirrojo Tizon","world","all","web",0
"365",2015-11-01,"40","Colirrojo Tizon","world","all","web",0
"366",2015-12-01,"5","Colirrojo Tizon","world","all","web",0
"367",2016-01-01,"11","Colirrojo Tizon","world","all","web",0
"368",2016-02-01,"23","Colirrojo Tizon","world","all","web",0
"369",2016-03-01,"11","Colirrojo Tizon","world","all","web",0
"370",2016-04-01,"14","Colirrojo Tizon","world","all","web",0
"371",2016-05-01,"36","Colirrojo Tizon","world","all","web",0
"372",2016-06-01,"26","Colirrojo Tizon","world","all","web",0
"373",2016-07-01,"18","Colirrojo Tizon","world","all","web",0
"374",2016-08-01,"15","Colirrojo Tizon","world","all","web",0
